latitude;longitude;Название;Описание;Адрес
56.841869;60.610877;Дом Метенкова;фотографический музей;Карла Либкнехта, 36, 2 этаж
56.858693;60.600693;Музей истории, науки и техники Свердловской железной дороги;;Вокзальная, 14
56.831105;60.604738;Государственный центр современного искусства;Уральский филиал;Добролюбова, 19а, 1 этаж
56.818398;60.613311;Мемориальный дом-музей П.П. Бажова;;Чапаева, 11
56.843663;60.606789;Объединенный музей писателей Урала;;Пролетарская, 18
56.833439;60.612209;Музей Наивного Искусства;;Розы Люксембург, 18
56.77523;60.824066;ETS Classic Cars;авто-мото-ретро музей;Реактивная, 81
56.835991;60.614245;Екатеринбургский музей В.С. Высоцкого;;БЦ Высоцкий, Малышева, 51, 2 этаж
56.83792;60.605531;Водонапорная башня на Плотинке;музей;Горького, 4в
56.838742;60.621332;Об ЭТОМ;музей;Луначарского, 133, 1 этаж
56.842403;60.606879;Литературно-мемориальный дом-музей Ф.М. Решетникова;;Пролетарская, 6
56.841465;60.570265;Крылатая гвардия;музей ВДВ;Крылова, 2а
56.832926;60.609922;Гамаюн;Екатеринбургский музейный центр народного творчества;Гоголя, 20
56.893205;60.572556;Белая башня;;Бакинских Комиссаров, 2а лит1
56.843395;60.606571;Страна чудес;музей кукол и детской книги;Пролетарская, 16
56.843424;60.607668;Литературная жизнь Урала XIX века;музей;Толмачёва, 41
56.826529;60.595516;Уральский геологический музей;;Хохрякова, 85, 1 этаж
56.839926;60.634668;Сделано в СССР;музей советского быта;Чебышева, 4, цокольный этаж
56.831768;60.603792;Художественный музей Эрнста Неизвестного;;Добролюбова, 14
56.842734;60.606974;Литературная жизнь Урала XX века;музей;Пролетарская, 10
56.833532;60.615068;Невьянская икона;музей;Энгельса, 15, 2 этаж
56.884772;60.592608;Музей истории Уралмашзавода;;Машиностроителей, 17
56.833339;60.612888;Музей радио им. А.С. Попова;;Розы Люксембург, 9
56.842631;60.586732;Музей истории плодового садоводства Среднего Урала;;Октябрьской Революции, 40
56.9127;60.802126;Музей золота;;Коммуны, 4
56.841347;60.607238;Литературно-мемориальный дом-музей Д.Н. Мамина-Сибиряка;;Пушкина, 27
56.915748;59.93133;Музей камня;;Ленина, 18Б, 3 этаж
56.836818;60.655116;Центр истории Свердловской области;;Коминтерна, 16, 105 офис, 1 этаж
56.92705;60.789903;Музей-шахта;;Ленинский пос, 9а
56.836883;60.612601;Областной музей истории медицины;;Карла Либкнехта, 8Б, 1 этаж
56.843792;60.608406;Музей Святой Царской Семьи;;Царская, 8, 2 этаж
56.843386;60.621253;Музей Боевой славы Урала;;Окружной дом офицеров, Первомайская, 27
56.839063;60.586989;Дом Агафуровых;музейный клуб;Сакко и Ванцетти, 28
56.825734;60.607017;Антимузей компьютеров и видеоигр;;Исторический парк Россиия - моя история, Народной Воли, 49
56.837717;60.619168;Музей космонавтики;;Мамина-Сибиряка, 145, 1 этаж
56.756653;60.712398;Музей истории Уралхиммаш;;Хибиногорский переулок, 33а, 1 этаж
56.819992;60.603665;Музей гигиены;;8 Марта, 78а лит В
56.797128;59.938588;Демидов-Центр;музей;Ленина, 1а
56.814637;60.611255;Музей истории трамвайно-троллейбусного управления;;Степана Разина, 51, 11 офис, 1 этаж
56.977653;60.569633;Верхнепышминский исторический музей;;Кривоусова, 47
56.8179;60.612601;Барабанный дом;музей-театр;Большакова, 71, антикафе Альма-Матер
56.841447;60.614208;Частный музей дома Романовых;;Тургенева, 11, 2 офис
56.838297;60.623974;Музей кино и мультфильмов;;Ленина проспект, 50ж, 1 этаж
56.874541;60.610289;Музей энергетики Урала;;Космонавтов проспект, 17а, 1 этаж
56.901727;60.583517;Военно-исторический музей Военно-морского флота;;Уральских Рабочих, 79, 1 этаж
56.880504;60.614359;Шурави;музей памяти воинов-интернационалистов;УрГПУ, Космонавтов проспект, 26, Е блок, 3 этаж
56.843257;60.644134;Музей С.С. Алексеева;;Ленина проспект, 101
56.941952;60.472567;Ганина Яма;музейно-выставочный центр;Ганина Яма, 10
56.880504;60.614359;Музей истории;УрГПУ;УрГПУ, Космонавтов проспект, 26, 2 этаж
56.847371;60.557957;ЭБИСУ;музей истории рыболовных снастей;Колмогорова, 5/1, 3 этаж
56.833476;60.592002;Ячейка типа F;музей конструктивизма;Малышева, 21/1, вход с ул. Хохрякова
56.712926;60.83031;Арамильская слобода;казачий острог;Пролетарская, 82Б
56.838204;60.5912;Музей истории;Главное управление МВД России по Свердловской области;Ленина проспект, 15а, 2 этаж
56.840304;60.616261;Музей Б.У. Кашкина;;УрФУ, Ленина проспект, 51, цокольный этаж
56.841587;60.685343;Русская изба;этнографический музей;Владимира Высоцкого, 22, 2 этаж
56.904201;59.963687;Музей истории Первоуральского Новотрубного завода;;Торговая, 1
56.915748;59.93133;Музей горнозаводской цивилизации;;Ленина, 18Б, 1 этаж
56.8348;60.616673;Музей звукозаписи;;Красноармейская, 28, цокольный этаж
56.835125;60.613286;Екатеринбург-Центральный;музей;Отель Центральный, Малышева, 74, 2 этаж
56.833927;60.59027;Ural Volley;музей волейбола;Сакко и Ванцетти, 57а, 1 офис
56.964715;59.81758;Дом Народной Культуры;;Бахчиванджи, 1
56.880573;60.631186;Историко-выставочный центр;;Фронтовых Бригад, 18, 1 этаж
56.774499;60.664757;ЛОМ;музей скульптуры;Прониной, 54а
56.70324;60.844018;Историко-краеведческий музей;;ДК Арамиль, Рабочая, 120а, 1 этаж
56.810852;60.560394;Музей;Свердловская областная клиническая больница №1;Волгоградская, 185
57.001668;60.604858;Русская изба;музейная экспозиция;Набережная, 4а, 2 этаж
56.69821;60.085457;Историко-производственный музей;;ДК Дегтярск, Ленина площадь, 1а, 3 этаж
56.890608;60.616351;Музей святости, исповедничества и подвижничества на Урале в ХХ веке;;Вали Котика, 13а, 2 этаж
56.834181;60.603029;Свердловский областной краеведческий музей;;Малышева, 46
56.912285;60.79631;Музей-шахта;;Ленина, 63, 2 этаж
56.840796;60.622431;Свердловский областной краеведческий музей;;Ленина проспект, 69/10
56.843452;60.593918;Свердловский государственный академический театр драмы;;Октябрьская площадь, 2
56.839321;60.616516;Екатеринбургский государственный академический театр оперы и балета;;Ленина проспект, 46а
56.839686;60.612096;Свердловский государственный академический театр музыкальной комедии;;Ленина проспект, 47
56.847279;60.610419;Екатеринбургский театр юного зрителя;;Карла Либкнехта, 48
56.835648;60.600069;Уральский государственный театр эстрады;;8 Марта, 15
56.814519;60.607376;Щелкунчик;муниципальный театр балета;8 Марта, 104
56.838097;60.61892;Екатеринбургский театр кукол;;Мамина-Сибиряка, 143
56.833371;60.591394;Волхонка;Екатеринбургский драматический театр;Малышева, 21/1, 1 этаж
56.842892;60.640956;Коляда-Театр;;Ленина проспект, 97
56.842264;60.666771;Центр современной драматургии;;Малышева, 145а лит Ф, 2 этаж
56.843663;60.606789;Камерный театр;Объединенный музей писателей Урала;Пролетарская, 18
56.837331;60.608333;Театрон;малый драматический театр;Пушкина, 9, цокольный этаж
56.834791;60.608211;ЖИВОЙ ТЕАТР;;Малышева, 58а
56.840252;60.613464;ТУРГЕНЕВЪ;театр;Ленина проспект, 49
56.838962;60.618554;СЦЕНА;Екатеринбургский музыкально-драматический театр;Ленина проспект, 48а, цокольный этаж
56.889946;59.96611;Вариант;театр драмы;Театральная, 1
56.806256;60.614865;Жёлтый Квадрат;театр;Степана Разина, 95, 2 этаж
56.842418;60.610692;Учебный театр;ЕГТИ;Карла Либкнехта, 38
56.825562;60.625394;Галёрка;молодежный театр-студия;Декабристов, 16/18з, 2 этаж
56.855262;60.602976;Народный театр драмы им. Народного артиста России Г.Е. Гецова;;ДКЖ, Челюскинцев, 102, 49 кабинет
56.825794;60.603078;О.С.Т.;открытый студийный театр;УрГЭУ, 8 Марта, 62
56.843365;60.576108;На Плотинке;театр;Шевелёва, 7а
56.835648;60.600069;Детский театр эстрады;Уральский государственный театр эстрады;8 Марта, 15
56.85495;60.660464;Екатеринбургский театр современной хореографии;;Центр культуры Урал, Студенческая, 3, 221 офис, 2 этаж
