latitude;longitude;Название;Описание;Адрес
56.904448;59.94386;ВитаЭкспресс;сеть аптек;Ватутина, 38, 1 этаж
56.824187;60.699709;Фармленд;сеть аптек;40-летия Комсомола, 38а, 1 этаж
56.854156;60.557742;КЛАССИКА;сеть аптек;Опалихинская, 27
56.900447;60.612149;Живика;сеть аптек;Ильича, 71, 1 этаж
56.797777;60.634911;ВитаЭкспресс;сеть аптек;Белинского, 175
56.896711;60.640232;Фармленд;сеть аптек;Баумана, 51
56.84348;60.6309;КЛАССИКА;сеть аптек;Первомайская, 62, 1 этаж
56.851032;60.616089;Живика;сеть аптек;Луначарского, 48, 1 этаж
56.79492;60.517772;ВитаЭкспресс;сеть аптек;Краснолесья, 147, 1 этаж
56.836263;60.594553;Фармленд;сеть аптек;ТЦ Успенский, Вайнера, 10, 1 этаж
56.895885;60.639048;КЛАССИКА;сеть аптек;Баумана, 56
56.822448;60.630493;Живика;сеть аптек;Тверитина, 19
56.74478;60.614133;ВитаЭкспресс;сеть аптек;Бисертская, 26, 1 этаж
56.822447;60.635575;Фармленд;сеть аптек;Мичурина, 210
56.834947;60.609617;КЛАССИКА;сеть аптек;Малышева, 64
56.827143;60.601403;Живика;сеть аптек;Куйбышева, 57, 1 этаж
56.800768;60.629303;ВитаЭкспресс;сеть аптек;Белинского, 218/1
56.796457;60.613747;Фармленд;сеть аптек;Ботаника Молл, Академика Шварца, 1, 1 этаж
56.837342;60.558045;КЛАССИКА;сеть аптек;Татищева, 60
56.788572;60.515689;Живика;сеть аптек;Павла Шаманова, 21, 1 этаж
56.826004;60.589814;ВитаЭкспресс;сеть аптек;Куйбышева, 21, 1 этаж
56.892563;60.572442;Фармленд;сеть аптек;Культуры, 44, 1 этаж
56.884852;60.581804;КЛАССИКА;сеть аптек;Машиностроителей, 33, 1 этаж
56.820163;60.637376;Живика;сеть аптек;Мичурина, 235, 1 этаж
56.815789;60.58928;ВитаЭкспресс;сеть аптек;Большакова, 159
56.82228;60.577595;Фармленд;сеть аптек;Пальмиро Тольятти, 28а, 1 этаж
56.69145;60.836258;КЛАССИКА;сеть аптек;1 Мая, 63, 1 этаж
56.844799;60.578035;Живика;сеть аптек;Папанина, 7, 1 этаж
56.907563;60.613788;ВитаЭкспресс;сеть аптек;Космонавтов проспект, 90, 1 этаж
56.753037;60.696389;Фармленд;сеть аптек;Грибоедова, 12, 1 этаж
56.788513;60.529393;КЛАССИКА;сеть аптек;Краснолесья, 93, 1 этаж
56.792694;60.618879;Живика;сеть аптек;Родонитовая, 5, 1 этаж
56.824648;60.625597;ВитаЭкспресс;сеть аптек;Декабристов, 31, 1 этаж
56.870929;60.538167;Фармленд;сеть аптек;Таватуйская, 14, 1 этаж
56.857317;60.601502;КЛАССИКА;сеть аптек;Невьянский переулок, 1, 1 этаж
56.761834;60.611785;Живика;сеть аптек;Селькоровская, 60, 1 этаж
56.898559;60.592621;ВитаЭкспресс;сеть аптек;ТЦ Октябрь, Уральских Рабочих, 54, 1 этаж
56.860682;60.552174;Фармленд;сеть аптек;Бебеля, 136
56.824138;60.61729;Живика;сеть аптек;Белинского, 84, 1 этаж
56.81443;60.614356;ВитаЭкспресс;сеть аптек;Чапаева, 30, 1 этаж
56.88599;60.573963;Фармленд;сеть аптек;Суворовский переулок, 3, 1 этаж
56.800997;60.613189;Живика;сеть аптек;8 Марта, 179а, 1 этаж
56.788728;60.528932;ВитаЭкспресс;сеть аптек;Анатолия Мехренцева, 32, 1 этаж
56.884377;60.569359;Фармленд;сеть аптек;Машиностроителей, 20, 1 этаж
56.829718;60.643203;Живика;сеть аптек;Куйбышева, 86/1, 1 этаж
56.891928;60.629013;ВитаЭкспресс;сеть аптек;Баумана, 26, 1 этаж
56.788334;60.648999;Фармленд;сеть аптек;ТРК Глобус, Щербакова, 4, 1 этаж
56.795253;60.576973;Живика;сеть аптек;Амундсена, 64, 1 этаж
56.848533;60.616433;ВитаЭкспресс;сеть аптек;Шевченко, 8, 1 этаж
56.872102;60.5463;Фармленд;сеть аптек;Пехотинцев, 4 к1, 1 этаж
56.826025;60.590023;Живика;сеть аптек;Куйбышева, 21
56.829912;60.567821;ВитаЭкспресс;сеть аптек;Крауля, 6, 1 этаж
56.8511;60.594442;Фармленд;сеть аптек;Челюскинцев, 62, 1 этаж
56.75396;60.700919;Живика;сеть аптек;Грибоедова, 20, 1 этаж
56.902643;60.603056;ВитаЭкспресс;сеть аптек;Индустрии, 58
56.902959;60.612673;Фармленд;сеть аптек;Космонавтов проспект, 45а, 1 этаж
56.828433;60.664562;Живика;сеть аптек;Байкальская, 23, 1 этаж
56.822036;60.577117;ВитаЭкспресс;сеть аптек;Пальмиро Тольятти, 28а, 1 этаж
56.870534;60.548871;Фармленд;сеть аптек;Бебеля, 125, 1 этаж
56.838488;60.621429;Живика;сеть аптек;Луначарского, 133, 1 этаж
56.841948;60.645321;ВитаЭкспресс;сеть аптек;Ленина проспект, 70, 1 этаж
56.841658;60.675924;Фармленд;сеть аптек;Владимира Высоцкого, 12, 1 этаж
56.790742;60.518898;Живика;сеть аптек;Вильгельма де Геннина, 37, 1 этаж
56.856939;60.629075;ВитаЭкспресс;сеть аптек;Уральская, 58 к2, 1 этаж
56.83161;60.693524;Фармленд;сеть аптек;40-летия Комсомола, 14
56.862316;60.639118;Живика;сеть аптек;Сулимова, 38, 1 этаж
56.829135;60.624266;ВитаЭкспресс;сеть аптек;Луначарского, 210, 1 этаж
56.79711;60.581772;Фармленд;сеть аптек;Экомолл Гранат, Амундсена, 63, 1 этаж
56.826178;60.636437;Живика;сеть аптек;Декабристов, 4, 1 этаж
56.835948;60.582914;ВитаЭкспресс;сеть аптек;Ленина проспект, 2
56.823702;60.650602;Фармленд;сеть аптек;ТЦ Гагарин, Сибирский тракт, 8н, 1 этаж
56.80485;60.559744;Живика;сеть аптек;Академика Бардина, 25/2, 1 этаж
56.900923;60.595291;ВитаЭкспресс;сеть аптек;Победы, 42, 1 этаж
56.812803;60.59642;Фармленд;сеть аптек;Фрунзе, 96Б, 1 этаж, супермаркет Минимарт
56.854167;60.635222;Живика;сеть аптек;Уральская, 70, 1 этаж
56.844131;60.630575;ВитаЭкспресс;сеть аптек;Первомайская, 63, 1 этаж
56.914252;59.930688;Фармленд;сеть аптек;Ленина, 41, гипермаркет Мегамарт
56.818053;60.565641;Живика;сеть аптек;Белореченская, 17 к1, 1 этаж
56.91337;60.82282;ВитаЭкспресс;сеть аптек;Спортивная, 8
56.795885;60.580605;Фармленд;сеть аптек;ТЦ КИТ, Амундсена, 65, 1 этаж
56.833421;60.592011;Живика;сеть аптек;Хохрякова, 28, 1 этаж
56.820723;60.567521;ВитаЭкспресс;сеть аптек;Белореченская, 14
56.828557;60.625157;Фармленд;сеть аптек;Луначарского, 205, 2 этаж
56.905471;60.614287;Живика;сеть аптек;Космонавтов проспект, 80
56.83539;60.592817;ВитаЭкспресс;сеть аптек;Попова, 10, 1 этаж
56.963291;60.608809;Фармленд;сеть аптек;Петрова, 57, 1 этаж
56.896719;60.606078;Живика;сеть аптек;Ильича, 59, 1 этаж
56.90675;60.590231;ВитаЭкспресс;сеть аптек;Бакинских Комиссаров, 66
56.811751;60.599602;Фармленд;сеть аптек;Сурикова, 28, 1 этаж
56.893602;60.612243;Живика;сеть аптек;Победы, 5, 1 этаж
56.884495;60.570407;ВитаЭкспресс;сеть аптек;Машиностроителей, 18, 1 этаж
56.792823;60.520074;Фармленд;сеть аптек;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.980424;60.565791;Живика;сеть аптек;Кривоусова, 34, 1 этаж
56.908793;60.600124;ВитаЭкспресс;сеть аптек;Новаторов, 8в, 1 этаж
56.827935;60.542618;Живика;сеть аптек;Викулова, 46/1, 1 этаж
56.870239;60.548942;ВитаЭкспресс;сеть аптек;Бебеля, 125, 1 этаж
56.843013;60.639952;Живика;сеть аптек;Ленина проспект, 95, 1 этаж
56.824386;60.625944;ВитаЭкспресс;сеть аптек;Луначарского, 218
56.791274;60.524368;Живика;сеть аптек;Краснолесья, 123
56.890773;60.570171;ВитаЭкспресс;сеть аптек;Донбасская, 8
56.866024;60.53438;Живика;сеть аптек;Надеждинская, 8, 1 этаж
56.991954;60.474971;ВитаЭкспресс;сеть аптек;Советская, 28, 1 этаж
56.857123;60.654105;Живика;сеть аптек;Комсомольская, 1, 1 этаж
56.804809;60.625556;Живика;сеть аптек;Белинского, 198, 1 этаж
56.791687;60.63039;Живика;сеть аптек;Тбилисский бульвар, 17, 1 этаж
56.782184;60.607132;Живика;сеть аптек;Военная, 6, 1 этаж
56.792669;60.521752;Живика;сеть аптек;Вильгельма де Геннина, 31
56.753645;60.622509;Живика;сеть аптек;Бисертская, 133, 1 этаж
56.815964;60.590857;Живика;сеть аптек;Большакова, 155, 1 этаж
56.868585;60.527411;Живика;сеть аптек;Техническая, 48, 1 этаж
56.897618;60.627783;Живика;сеть аптек;Красных Командиров, 27, 1 этаж
56.801209;60.630977;Живика;сеть аптек;Саввы Белых, 3, 1 этаж
56.75808;60.819039;Живика;сеть аптек;Бахчиванджи, 16, 1 этаж
56.886875;60.61628;Живика;сеть аптек;Краснофлотцев, 1а, 1 этаж
56.796869;60.582743;Живика;сеть аптек;Денисова-Уральского бульвар, 16, 1 этаж
56.822338;60.573061;Живика;сеть аптек;Посадская, 31, 1 этаж
56.809311;60.615152;Живика;сеть аптек;Щорса, 64, 1 этаж
56.885014;60.576807;Живика;сеть аптек;Машиностроителей, 12, 1 этаж
56.841033;60.660623;Живика;сеть аптек;Малышева, 146, 1 этаж
56.8635;60.653466;Живика;сеть аптек;Данилы Зверева, 16, 1 этаж
56.841605;60.620205;Живика;сеть аптек;Ленина проспект, 69/3, 1 этаж
56.833642;60.693625;Живика;сеть аптек;40-летия Комсомола, 10
56.82131;60.569598;Живика;сеть аптек;Белореченская, 7, 1 этаж
56.841088;60.656278;Живика;сеть аптек;Софьи Ковалевской, 1
56.812477;60.608294;Живика;сеть аптек;8 Марта, 120, 1 этаж
56.908143;60.824165;Живика;сеть аптек;Шиловская, 19, 1 этаж
56.900818;60.59382;Живика;сеть аптек;Победы, 53
56.97692;60.56204;Живика;сеть аптек;Успенский проспект, 44, 1 этаж
56.823291;60.50471;Живика;сеть аптек;МеГа, Металлургов, 87, 1 этаж
56.809201;60.548194;Живика;сеть аптек;Академика Бардина, 1, 1 этаж
56.850521;60.56315;Живика;сеть аптек;Опалихинская, 21
56.776029;60.610188;Живика;сеть аптек;Сухоложская, 4
56.821043;60.576736;Живика;сеть аптек;Посадская, 45, 1 этаж
56.90626;60.613;Живика;сеть аптек;Космонавтов проспект, 53
56.88997;60.632472;Живика;сеть аптек;Старых Большевиков, 12, 1 этаж
56.8668;60.531743;Живика;сеть аптек;Техническая, 36, 1 этаж
56.976684;60.571718;Живика;сеть аптек;Кривоусова, 20, 1 этаж
56.804488;60.576832;Живика;сеть аптек;Волгоградская, 45, 1 этаж
56.812632;60.601427;Живика;сеть аптек;Фрунзе, 67
56.913258;60.822968;Живика;сеть аптек;Спортивная, 8, 1 этаж
56.804575;60.626574;Живика;сеть аптек;Белинского, 163г, 1 этаж
56.861257;60.551889;Живика;сеть аптек;Бебеля, 138, 1 этаж
56.855081;60.654009;Живика;сеть аптек;Комсомольская, 6, 1 этаж
56.799003;60.56458;Живика;сеть аптек;Чкалова, 139
56.807165;60.543934;Живика;сеть аптек;Серафимы Дерябиной, 51, 1 этаж
56.779163;60.608511;Живика;сеть аптек;Братская, 4, 1 этаж
56.813296;60.606202;Живика;сеть аптек;Фрунзе, 62, 1 этаж
56.859493;60.638736;Живика;сеть аптек;Июльская, 25, 1 этаж
56.894792;60.626944;Живика;сеть аптек;Энтузиастов, 27, 1 этаж
56.886029;60.574537;Живика;сеть аптек;Суворовский переулок, 3, 1 этаж
56.812532;60.583797;Живика;сеть аптек;Фурманова, 127, 1 этаж
56.895016;60.638852;Живика;сеть аптек;Черноморский переулок, 2, 1 этаж
56.829014;60.624277;Живика;сеть аптек;Луначарского, 210Б
56.789172;60.777449;Живика;сеть аптек;Латвийская, 18
56.862539;60.544788;Живика;сеть аптек;Техническая, 14, 1 этаж
56.753227;60.708435;Живика;сеть аптек;Инженерная, 31, 1 этаж
56.831766;60.538591;Живика;сеть аптек;Крауля, 82, 1 этаж
56.755364;60.707699;Живика;сеть аптек;Грибоедова, 28, 1 этаж
56.830604;60.624423;Живика;сеть аптек;Луначарского, 189
56.788674;60.778678;Живика;сеть аптек;Латвийская, 16, 1 этаж
56.855872;60.629016;Живика;сеть аптек;Пионеров, 12/3, 1 этаж
56.984426;60.471543;Живика;сеть аптек;Парижской Коммуны, 10, 1 этаж
56.869281;60.551862;Живика;сеть аптек;Бебеля, 160, 1 этаж
56.90771;60.808622;Живика;сеть аптек;Восточная, 9, 1 этаж
56.759359;60.819193;Живика;сеть аптек;Бахчиванджи, 14
56.766926;60.707805;Живика;сеть аптек;Южногорская, 9, 1 этаж
56.905225;60.633399;Живика;сеть аптек;Таганская, 56, 1 этаж
56.755017;60.69885;Живика;сеть аптек;Бородина, 24
56.904881;60.823221;Живика;сеть аптек;Гагарина, 4, 1 этаж
56.989366;60.474344;Живика;сеть аптек;Куйбышева, 11, 1 этаж
56.905287;59.953548;Живика;сеть аптек;Ильича проспект, 29а, 1 этаж
56.908775;60.818864;Живика;сеть аптек;Анучина, 3
56.821333;60.636065;Живика;сеть аптек;Мичурина, 212, 1 этаж
56.795903;59.905492;Живика;сеть аптек;Максима Горького, 46, 1 этаж
56.911206;59.948931;Живика;сеть аптек;Ленина, 17, 1 этаж
56.89677;59.941323;Живика;сеть аптек;Ватутина, 23, 1 этаж
56.697935;60.087812;Живика;сеть аптек;Калинина, 29/2, 1 этаж
56.906386;59.961487;Живика;сеть аптек;Вайнера, 7, 1 этаж
56.890924;59.887927;Живика;сеть аптек;Ильича, 27, 1 этаж
56.904208;59.950123;Живика;сеть аптек;Ильича проспект, 12, 1 этаж
56.90384;59.952637;Живика;сеть аптек;Трубников, 29, 1 этаж
56.910505;59.932921;Живика;сеть аптек;Космонавтов проспект, 22, 1 этаж
56.803229;59.927805;Живика;сеть аптек;Карла Либкнехта, 31, 1 этаж
56.797848;59.915395;Живика;сеть аптек;Цветников, 40, 1 этаж
56.904617;59.941255;Живика;сеть аптек;Ватутина, 39, 1 этаж, вход с ул. Ватутина
56.812115;60.557541;Городская клиническая больница №40;;Волгоградская, 189
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1, 1 этаж
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.835107;60.581666;Екатеринбургский медицинский научный центр профилактики и охраны здоровья рабочих промышленных предприятий;;Московская, 12
56.887376;60.632166;Центральная городская больница №23;;Старых Большевиков, 9 лит В
56.851407;60.584922;РЖД-Медицина;дорожная клиническая больница;Гражданская, 9
56.824365;60.629477;Центральная городская клиническая больница №1;;Декабристов, 15а
56.832321;60.55417;Новая больница;Медицинское объединение;Заводская, 29
56.904152;60.58036;Детская городская больница №15;;Народного Фронта, 21, 1 этаж
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а
56.887715;60.57164;Городская клиническая больница №14;;Медицинский переулок, 4
56.844686;60.583556;Центральная городская больница №2 им. А.А. Миславского;;Челюскинцев, 5
56.868333;60.639824;Центральная городская больница №7;;Вилонова, 33 к2
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48
56.85526;60.65534;Екатеринбургский клинический перинатальный центр;;Комсомольская, 9
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.763382;60.709366;Центральная городская больница №20;;Дагестанская, 3
56.809264;60.535744;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32, 5 этаж
56.784266;60.601279;Центральная городская клиническая больница №24;;Рижский переулок, 16
56.841182;60.599853;Областная больница №2;;Рабочей Молодёжи Набережная, 3
56.781821;60.601232;Детская городская больница №8;;Военная, 20
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.851875;60.603311;Центральная городская больница №3;;Братьев Быковых, 16/1
56.904291;59.92431;Городская больница №2;;Емлина, 22
56.978649;60.564429;Верхнепышминская центральная городская больница им. П.Д. Бородина;;Чайковского, 32
56.838149;60.55756;Городской детский кардиоревматологический центр;Детская городская больница №11;Нагорная, 48, 2 этаж
56.894186;59.935824;Детская городская больница;;Гагарина, 38а
56.892975;60.56507;Уральский научно-исследовательский институт фтизиопульмонологии;;22 Партсъезда, 50
56.907319;60.82713;Берёзовская центральная городская больница;;Шиловская, 28/4
56.714485;60.764015;Большеистокская участковая больница;;Ленина, 159
56.892264;59.96914;Городская больница №4;;Мамина-Сибиряка, 2а
56.697726;60.862771;Арамильская городская больница;;Садовая, 10
56.890697;59.876371;Городская больница №3;;Огнеупорщиков, 38
56.897037;59.93314;Первоуральская городская больница;;Металлургов, 3а
56.985903;60.473928;Верхнепышминская центральная городская больница им. П.Д. Бородина;филиал в г. Среднеуральске;Парижской Коммуны, 1
56.804669;60.505229;Свердловский областной онкологический диспансер;;Соболева, 29/4, 3 этаж
56.837802;60.556977;Отделение восстановительного лечения;Детская городская больница №11;Нагорная, 48
56.794892;59.904147;Ревдинская городская больница;;Олега Кошевого, 4
56.849395;60.563664;Детский неврологический центр;Детская городская больница №11;Опалихинская, 17, 1 этаж
56.690136;60.085123;Дегтярская городская больница;;Головина, 9а
56.810579;60.556006;Городская клиническая больница №40;;Волгоградская, 189/8
56.851171;60.602796;Детская городская клиническая больница №9;;Мельковская, 2Б, 1 этаж
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.885676;60.632478;Центральная городская больница №23;;Старых Большевиков, 9 лит М
56.867063;60.533955;РЖД-Медицина;дорожная клиническая больница;Надеждинская, 9а
56.824208;60.63072;Центральная городская клиническая больница №1;;Сони Морозовой, 203
56.890827;60.62079;Детская городская больница №15;;Бабушкина, 24а
56.806459;60.537377;Центральная городская больница №6;;Серафимы Дерябиной, 38а
56.887112;60.570706;Городская клиническая больница №14;;Медицинский переулок, 2
56.842522;60.581294;Центральная городская больница №2 им. А.А. Миславского;;Челюскинцев, 3
56.86798;60.638391;Центральная городская больница №7;;Вилонова, 33 к1
56.837802;60.556977;Детская городская клиническая больница №11;;Нагорная, 48, 1 этаж
56.853976;60.657567;Екатеринбургский клинический перинатальный центр;;Комвузовская, 3
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2, 2 этаж
56.763434;60.707237;Центральная городская больница №20;;Дагестанская, 3/2
56.809264;60.535744;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32
56.784193;60.600812;Центральная городская клиническая больница №24;;Рижский переулок, 16
56.841182;60.599853;Областная больница №2;;Рабочей Молодёжи Набережная, 3
56.781821;60.601232;Детская городская больница №8;;Военная, 20
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.852039;60.603708;Центральная городская больница №3;;Братьев Быковых, 16/1, 1 этаж
56.986174;60.575885;Верхнепышминская центральная городская больница им. П.Д. Бородина;;Балтымская, 19, 1, 2 этаж
56.895824;59.938212;Детская городская больница;;Медиков, 8
56.905574;60.827002;Берёзовская центральная городская больница;;Шиловская, 28/8
56.896672;59.935977;Первоуральская городская больница;;Медиков, 3а/4
56.985903;60.473928;Верхнепышминская центральная городская больница им. П.Д. Бородина;филиал в г. Среднеуральске;Парижской Коммуны, 1, 2 этаж
56.849667;60.56387;Отделение восстановительного лечения;Детская городская больница №11;Опалихинская, 17
56.808683;59.925968;Ревдинская городская больница;;Энгельса, 35
56.811149;60.553028;Городская клиническая больница №40;;Волгоградская, 189/7
56.896106;60.483929;Детская городская клиническая больница №9;;Решётская, 51/3
56.807152;60.556509;Свердловская областная клиническая больница №1;;Академика Бардина, 14, 1 этаж
56.887376;60.632166;Центральная городская больница №23;;Старых Большевиков, 9, 3 этаж, правое крыло
56.889772;60.500369;РЖД-Медицина;дорожная клиническая больница;Байдукова, 63
56.824624;60.630756;Центральная городская клиническая больница №1;;Декабристов, 15, 5 этаж
56.902017;60.593154;Детская городская больница №15;;Победы, 70в
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а, 1 этаж
56.888211;60.573832;Городская клиническая больница №14;;22 Партсъезда, 15а
56.842592;60.580592;Центральная городская больница №2 им. А.А. Миславского;;Северный переулок, 2 к1
56.867642;60.642429;Центральная городская больница №7;;Вилонова, 33 к4
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48
56.8022;60.553923;Екатеринбургский клинический перинатальный центр;;Начдива Онуфриева, 32а
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.756827;60.698417;Центральная городская больница №20;;Профсоюзная, 59, 1 этаж
56.808774;60.538843;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32/3, 2 этаж
56.783116;60.601265;Центральная городская клиническая больница №24;;Рижский переулок, 16/2, 5 этаж
56.841182;60.599853;Областная больница №2;;Рабочей Молодёжи Набережная, 3, 2 этаж
56.781821;60.601232;Детская городская больница №8;;Военная, 20
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.869281;60.551862;Центральная городская больница №3;;Бебеля, 160
56.978649;60.564429;Верхнепышминская центральная городская больница им. П.Д. Бородина;;Чайковского, 32, 3 этаж
56.895824;59.938212;Детская городская больница;;Медиков, 8
56.907374;60.82604;Берёзовская центральная городская больница;;Шиловская, 28/1
56.892264;59.96914;Первоуральская городская больница;;Мамина-Сибиряка, 2а
56.987016;60.473312;Верхнепышминская центральная городская больница им. П.Д. Бородина;филиал в г. Среднеуральске;Лермонтова, 3
56.794892;59.904147;Ревдинская городская больница;;Олега Кошевого, 4
56.8126;60.554223;Городская клиническая больница №40;;Волгоградская, 191
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.887376;60.632166;Центральная городская больница №23;;Старых Большевиков, 9, 2 этаж
56.867063;60.533955;РЖД-Медицина;дорожная клиническая больница;Надеждинская, 9а
56.824624;60.630756;Центральная городская клиническая больница №1;;Декабристов, 15
56.895782;60.618339;Детская городская больница №15;;Стачек, 55а, 1 этаж
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а, 5 этаж
56.886022;60.570185;Городская клиническая больница №14;;Суворовский переулок, 6
56.842689;60.579811;Центральная городская больница №2 им. А.А. Миславского;;Северный переулок, 2
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48, 2 этаж
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.763382;60.709366;Центральная городская больница №20;;Дагестанская, 3
56.809532;60.535977;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32, 1 этаж
56.783116;60.601265;Центральная городская клиническая больница №24;;Рижский переулок, 16/2
56.781821;60.601232;Детская городская больница №8;;Военная, 20
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.853263;60.57978;Центральная городская больница №3;;Машинистов, 6
56.986533;60.577594;Верхнепышминская центральная городская больница им. П.Д. Бородина;;Балтымская, 19а, 1 этаж
56.895824;59.938212;Детская городская больница;;Медиков, 8
56.90685;60.825008;Берёзовская центральная городская больница;;Шиловская, 28/7
56.897037;59.93314;Первоуральская городская больница;;Металлургов, 3а, 1 этаж
56.985317;60.474752;Верхнепышминская центральная городская больница им. П.Д. Бородина;филиал в г. Среднеуральске;Парижской Коммуны, 3, 1 этаж
56.794892;59.904147;Ревдинская городская больница;;Олега Кошевого, 4
56.81215;60.552532;Городская клиническая больница №40;;Волгоградская, 189/5
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.887376;60.632166;Центральная городская больница №23;;Старых Большевиков, 9, 3 этаж
56.824624;60.630756;Центральная городская клиническая больница №1;;Декабристов, 15
56.899205;60.598014;Детская городская больница №15;;Победы, 43
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а, 2 этаж
56.888211;60.573832;Городская клиническая больница №14;;22 Партсъезда, 15а
56.795648;60.511089;Центральная городская больница №2 им. А.А. Миславского;;Рябинина, 21, 1 этаж
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48, 4 этаж
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.763382;60.709366;Центральная городская больница №20;;Дагестанская, 3
56.809264;60.535744;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32, 5 этаж
56.783116;60.601265;Центральная городская клиническая больница №24;;Рижский переулок, 16/2, 4 этаж
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.853263;60.57978;Центральная городская больница №3;;Машинистов, 6
56.98635;60.576404;Верхнепышминская центральная городская больница им. П.Д. Бородина;;Балтымская, 19
56.907792;60.826686;Берёзовская центральная городская больница;;Шиловская, 28/2
56.892264;59.96914;Первоуральская городская больница;;Мамина-Сибиряка, 2а, 2 этаж
56.986992;60.473525;Верхнепышминская центральная городская больница им. П.Д. Бородина;филиал в г. Среднеуральске;Лермонтова, 3, 1 этаж
56.794892;59.904147;Ревдинская городская больница;;Олега Кошевого, 4
56.8126;60.554223;Городская клиническая больница №40;;Волгоградская, 189/3
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1, 1 этаж
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.824624;60.630756;Центральная городская клиническая больница №1;;Декабристов, 15
56.895777;60.618417;Детская городская больница №15;;Стачек, 55а, 1 этаж
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а, 1 этаж
56.887112;60.570706;Городская клиническая больница №14;;Медицинский переулок, 2, 5 этаж
56.842689;60.579811;Центральная городская больница №2 им. А.А. Миславского;;Северный переулок, 2, 3 этаж
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.763382;60.709366;Центральная городская больница №20;;Дагестанская, 3
56.807878;60.535939;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32/1 к А, 1 этаж
56.783116;60.601265;Центральная городская клиническая больница №24;;Рижский переулок, 16/2, 3 этаж
56.818491;60.597576;Уральский институт кардиологии;;8 Марта, 78а/1
56.906773;60.826218;Берёзовская центральная городская больница;;Шиловская, 28/3
56.897037;59.93314;Первоуральская городская больница;;Металлургов, 3а, 5 этаж
56.794892;59.904147;Ревдинская городская больница;;Олега Кошевого, 4
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1, 2 этаж
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
56.824624;60.630756;Центральная городская клиническая больница №1;;Декабристов, 15
56.807597;60.540489;Центральная городская больница №6;;Серафимы Дерябиной, 34а, 2 этаж
56.888211;60.573832;Городская клиническая больница №14;;22 Партсъезда, 15а, 1 этаж
56.842689;60.579811;Центральная городская больница №2 им. А.А. Миславского;;Северный переулок, 2
56.838149;60.55756;Детская городская клиническая больница №11;;Нагорная, 48, 2 этаж
56.788222;60.776731;Городская травматологическая больница №36;;Центральная, 2
56.763382;60.709366;Центральная городская больница №20;;Дагестанская, 3
56.809264;60.535744;Областная детская клиническая больница №1;;Серафимы Дерябиной, 32, 4 этаж
56.783116;60.601265;Центральная городская клиническая больница №24;;Рижский переулок, 16/2, 2 этаж
56.907792;60.826686;Берёзовская центральная городская больница;;Шиловская, 28/2
56.892264;59.96914;Первоуральская городская больница;;Мамина-Сибиряка, 2а, 1 этаж
56.794293;59.904003;Ревдинская городская больница;;Олега Кошевого, 4/1
56.894919;60.482253;Детская городская клиническая больница №9;;Решётская, 51/1
56.810268;60.560932;Свердловская областная клиническая больница №1;;Волгоградская, 185
