latitude;longitude;Название;Описание;Адрес
56.908786;60.600326;Coffee Butterfly;кофейня;Новаторов, 8в, 7 офис
56.849179;60.657107;You up coffee;кофейня;Комсомольская, 25
56.898806;59.947856;Cafe;кофейня;Папанинцев, 5, 1 этаж
56.84265;60.644778;Cup-cup Coffee;мини-кофейня;Ленина проспект, 70, 1 этаж
56.839448;60.597915;Торговый кооперативъ;магазин-кофейня;8 Марта, 4, 1 этаж
56.837742;60.611623;Булка Project;кофейня-кондитерская;Карла Либкнехта, 9/1
56.837033;60.626454;Coffee & Book;кофейня;Малышева, 79, 1 этаж
56.828246;60.593207;RUSYA & LUSYA;пекарня;Хохрякова, 72, 1 этаж
56.831981;60.545481;Лакомка;кафе-кондитерская;Викулова, 37/1, 1 этаж
56.827653;60.597589;Rockets;кофейня;Вайнера, 66а, 1 этаж
56.779022;60.54777;Coffee Punch;кофейня;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.825755;60.600947;Ля Риш;кафе-кондитерская;Университетский переулок, 3, 1 этаж
56.841134;60.611666;Коффис;кофе-бар;Карла Либкнехта, 22, 1 этаж
56.77933;60.703393;My family;семейное кафе;Светлый микрорайон, 5, 1 этаж
56.832506;60.609275;Deffrane;шоколадный бутик;Энгельса, 4, 1 этаж
56.828967;60.600526;The Red Bus Cafe;кофейня;ТРЦ Гринвич, 8 Марта, 46, 1 этаж
56.851917;60.640736;Coffee Time;мини-кофейня;ТЦ Аида, Блюхера, 39, 1 этаж
56.842213;60.579647;COFFEE & SNACK;кофейня;Северный переулок, 2а, 1 этаж
56.843356;60.627824;Breadбери;кафе-кондитерская;Мичурина, 56, 1 этаж
56.84486;60.589853;Спутник;кофейня;Бориса Ельцина, 3/2, 1 этаж
56.84256;60.612878;Кофе Бранч на Первомайской;кофейня;Первомайская, 11в, 1 этаж
56.839864;60.594044;Добрый кот;мини-кофейня;Антона Валека, 12, 1 этаж
56.907315;59.944524;FLAT coffee;кофейня;Ватутина, 46, 1 этаж
56.830009;60.600588;Viking coffee;кофейня;8 Марта, 32а, 1 этаж
56.744284;60.567457;Бахус;магазин;Лучистая, 4, 7 подъезд
56.835948;60.583447;WoW Coffee;кофейня;Ленина проспект, 2
56.84159;60.6051;АльКофино;кофейня;Первомайская, 1 киоск
56.840722;60.634319;Географ;кофейня;Чебышева, 6, 1 этаж
56.856289;60.598804;ТЕПЛО;кофейня;ТЦ Свердловск, Героев России, 2, 1 этаж
56.835849;60.599;McCafe;сеть кофеен;8 Марта, 8в, 1 этаж, ресторан Макдоналдс
56.795449;60.516241;CoffeeStreet;кофейня;Краснолесья, 149
56.835253;60.691451;Coffeeko;кофейня;Сыромолотова, 31
56.832017;60.596569;Tasty cup;кофейня;Вайнера, 15а, 1 этаж
56.853098;60.549591;Зарядка;кофейня;ТРЦ Карнавал, Халтурина, 55, около магазина kari
56.823702;60.650602;Gold Cup;кофейня;ТЦ Гагарин, Сибирский тракт, 8н, 1 этаж
56.832763;60.582425;Coffee Annan;кафе;ТРЦ Алатырь, Малышева, 5, 2 этаж
56.981357;60.562802;Gekkon Coffee;кофейня;Кривоусова, 38, 1 этаж
56.848849;60.563926;Hasa Vee;кондитерская;Опалихинская, 15, 3 этаж
56.793136;60.51962;MSD BoomDonuts;магазин;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.848393;60.6094;Какао-Какао;кофейня;Свердлова, 4, 1 этаж
56.811284;60.608716;Цоколь;мини-кофейня;8 Марта, 130, цокольный этаж
56.844191;60.626269;Wake Cup;мини-кофейня;Бажова, 75а, супермаркет Елисей
