latitude;longitude;Название;Описание;Адрес
56.796831;60.628128;Гелиос;студия загара и ногтевого сервиса;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.818;60.610467;New You beauty room;студия красоты;Большакова, 75, 33 офис
56.906946;60.819067;Кристина;салон-парикмахерская;Шиловская, 11, 1 этаж
56.840984;60.583955;Qualitatif;стиль-студия;Шейнкмана, 9, 82 офис, 8 этаж, 3 подъезд
56.826803;60.59074;White Smile boutique;студия отбеливания зубов;Сакко и Ванцетти, 102, 102 офис, 1 этаж
56.834695;60.544952;BodyBend;студия;Викулова, 28а, 1 этаж
56.830916;60.614341;BEAUTY STUDIO by OLGA ULYASHOVA;салон красоты;Розы Люксембург, 37, 207 офис, 2 этаж
56.831252;60.600616;Черника;студия красоты;8 Марта, 28/2, 2 этаж
56.833618;60.599007;SPLASH;студия красоты;Малышева, 42а, 1116 офис, 11 этаж
56.83022;60.570905;BABA BAR;студия наращивания ресниц и архитектуры бровей;Крауля, 2, 2 этаж
56.885774;60.637161;Натали;студия маникюра и ламинирования ресниц;Старых Большевиков, 2а к2, 411 офис, 4 этаж
56.689141;60.8373;Арт Стиль;парикмахерская;1 Мая, 71, 1 этаж
56.84977;60.597205;V-Nail;студия;Красный переулок, 5/1, 307 офис, 3 этаж
56.835595;60.594745;Студия ресниц и бровей;;Попова, 2, 306 офис, 3 этаж
56.795701;60.631522;Queen;салон красоты и эстетики;Крестинского, 63, 1 этаж
56.895636;60.637358;Wellness Studio & Spa BODY LUX;;Донская, 27, цокольный этаж
56.956697;60.667086;Успех;парикмахерская;Валимхаматова, 36
56.690036;60.83693;Каре;парикмахерская;1 Мая, 69, 2 этаж
56.839034;60.592842;Facelook;студия красоты;БЦ Прайм, Антона Валека, 13, 511 офис, 5 этаж
56.839741;60.593303;Дворянка;студия красоты;Антона Валека, 12
56.846069;60.560061;ВладИв;салон-парикмахерская;Бебеля, 17, 1 этаж
56.833507;60.556264;Студия красоты;;Красноуральская, 23, 2 этаж
56.828318;60.59384;HOME Beauty Studio;;Хохрякова, 72, 2 этаж
56.833618;60.599007;GREEN BEAUTY LAB;студия красоты;Малышева, 42а, 819 офис, 8 этаж
56.82426;60.606221;Epil & Nails;;8 Марта, 45а, 6 этаж
56.799332;60.629599;Soley;студия красоты;Белинского, 222
56.885504;60.590378;studio nails;салон красоты;Машиностроителей, 19, 214а офис, 2 этаж
56.797646;60.581724;Линия красоты;студия красоты;Экомолл Гранат, Амундсена, 63, цокольный этаж
56.753433;60.621023;muzi_studioekb;;Молотобойцев, 5, цокольный этаж
56.786559;60.783578;Natali-studio;парикмахерская;Эстонская, 6, 2 этаж
56.862984;60.564775;Студия Марины Лебедевой;;Крупносортщиков, 14, 302 офис, 3 этаж
56.835686;60.595323;Умницы и Красавицы;студия красоты;БЦ Нахимов, Вайнера, 9а/1, 801 офис, 8 этаж
56.832635;60.552675;Студия красоты;;Заводская, 27, 209 офис, 2 этаж
56.782719;60.529688;POKRASOTE STUDIO;салон красоты;Барвинка, 16, 1 этаж
56.903448;59.952473;Эстель;парикмахерская;Трубников, 29
56.76153;60.810632;Лайм;студия маникюра и педикюра;Ракетная, 20
56.835076;60.594296;PROlady;студия красоты;Попова, 1Б, 2 этаж
56.843434;60.626554;ПроМаниКюр;студия;Первомайская, 56
56.806872;60.6141;Делай Красиво;студия;Степана Разина, 95, 1 этаж, слева от школы ALIBRA SCHOOL
56.8373;60.609965;Goldeneye;центр;Толмачёва, 13
56.83524;60.66211;Mishel;салон;Комсомольская, 71, 2 помещение
56.848776;60.564653;Острова;салон красоты;Опалихинская, 15, 3 этаж
56.836319;60.69265;Brawisimo;студия по уходу за бровями;40-летия Комсомола, 4д, 3 этаж
56.979877;60.548748;Zaitseva studio;студия красоты;Успенский проспект, 125, 204 офис, 2 этаж
56.915839;59.962493;Клуб красоты Катерины Коломацкой;;Вайнера, 45в, 2 этаж
56.853429;60.615226;Океаниум;студия маникюра;Луначарского, 36
56.912317;59.950556;#SalonLoft;салон красоты;Юности бульвар, 1а, 3 этаж
56.798308;60.617414;Make Up Room;студия визажа;Юлиуса Фучика, 3
56.911713;60.822834;Корица;студия красоты;Гагарина, 11а, 3 этаж
56.853955;60.634796;Просто Стрижка;экспресс-парикмахерская;Советская, 25, 17 помещение
56.834619;60.606475;Professortattoo;тату-студия;Малышева, 56, 214 офис, 2 этаж
56.904772;60.587657;PRO|Стрижка;парикмахерская;Бакинских Комиссаров, 58, 1 этаж
56.73617;60.951319;Виктория;салон красоты;Ленина, 118, 2 этаж
56.834153;60.626515;Эстетика тела;студия Ксении Мосиной;Сони Морозовой, 180, 216 кабинет, 2 этаж
56.831471;60.598696;Ничего Лишнего;сеть кабинетов красоты;Офисный дом Суворов, Радищева, 6а, 2715 офис, 7 этаж, 2 подъезд
56.848911;60.620637;Babu studio;студия моделирования взгляда;ЖК Бажовский Премиум, Шевченко, 18, 321 офис, 3 этаж
56.861646;60.644438;Esteticum;студия красоты;ТЦ Парус, Сулимова, 26, 1 офис, 4 этаж
56.841637;60.656011;Queen;студия красоты;БЦ Университетский, Софьи Ковалевской, 3, 1 этаж
56.901633;59.949637;ALLURE;студия красоты;Герцена, 6, 1 этаж
56.803015;59.909398;Академия красоты;;Азина, 81, 113а офис, 1 этаж
56.80371;59.90885;Your Style;студия красоты;Максима Горького, 14, 1 этаж
56.803015;59.909398;WOW BEAUTY;студия красоты;Азина, 81, 310 офис, 3 этаж
56.86388;60.532364;Мадам;салон красоты;Миномётчиков, 28а
56.831467;60.616179;Ногтюрн;ногтевая студия;Белинского, 41, 1 этаж
56.909644;60.803835;Studio Provence;;Исакова, 7, цокольный этаж
56.855594;60.655797;Харита;студия персональной красоты;Кулибина, 1а, 111 офис, 1 этаж
56.818762;60.618719;Жемчужина;студия красоты;Большакова, 47/2, 2 этаж
56.805587;59.926663;Магия;парикмахерская;Павла Зыкина, 12, 1 этаж
56.792654;59.913254;Стиль;салон-парикмахерская;Российская, 36, 1 этаж
56.840216;60.636212;Sunshine;студия красоты;Генеральская, 3, 316 офис, 3 этаж
56.838437;60.62261;Sveta Talanova;студия красоты;Ленина проспект, 50д, 206а-4 офис, 2 этаж
56.824881;60.606761;BLACK BEAUTY;студия красоты;Степана Разина, 2, 86 офис, 6 этаж
56.815229;60.610469;Da-Shi;студия красоты;Степана Разина, 54, цокольный этаж
56.816975;60.603582;Plombir;студия красоты и ателье;Большакова, 99а, 1 этаж
56.814826;60.595166;Beauty Secret;студия красоты;Фурманова, 110, 1 этаж
56.797578;60.581606;Euphoria;салон-парикмахерская;Экомолл Гранат, Амундсена, 63, цокольный этаж
56.986262;60.554167;MagicBrush;салон красоты;Уральских Рабочих, 44г
56.895669;59.941927;Жемчужина;салон парикмахерская;Ватутина, 16, цокольный этаж
56.862469;60.64159;Ricci;студия-парикмахерская;Садовая, 7, 1 этаж
56.84224;60.613059;vorontsova.ru;салон красоты;Первомайская, 24а, 25г офис
56.811421;60.567255;Школа-студия красоты;;Ясная, 31, 105 офис, 2 этаж
56.904485;59.941652;Астори;студия;Ватутина, 39, 18 офис
56.912317;59.950556;Estetika;студия красоты;Юности бульвар, 1а, 3 этаж
56.807485;60.60855;Muse;студия красоты;8 Марта, 158/1, 2 этаж
56.698714;60.821658;Цветок лотоса;салон красоты;Карла Маркса, 37, 2 этаж
56.965795;60.604671;I-RIN;имидж-студия;Петрова, 34Б, 2 этаж
56.959441;60.675302;Парикмахерская;;Земская, 2
56.721639;60.78051;Студия красоты и здоровья;;Колхозная, 39, 1 этаж
56.986239;60.465928;Студия красоты;;ТЦ Калина, Калинина, 35а
56.907822;59.949899;Модный дворик;салон-парикмахерская;Ленина, 9, 2 подъезд
56.916773;59.958536;Карамель;салон маникюра;Вайнера, 53
56.800551;59.903643;Шик;ногтевая студия;Жуковского, 22, 2 этаж
56.906387;60.812992;17 STUDIO;студия красоты;Строителей, 4, 315 офис, 3 этаж
56.70324;60.844018;Shine;парикмахерская;ДК Арамиль, Рабочая, 120а, 1 этаж
56.796803;59.923835;Зазеркалье;студия красоты;Павла Зыкина, 30, 1 этаж
56.802688;59.936346;Восторг от Елены Захаровой;студия красоты;Карла Либкнехта, 2, 7 офис, 2 этаж
56.864576;60.634025;Tiara;студия идеального маникюра;Учителей, 12, 1 этаж
56.822247;60.607343;PERFECTURA;салон красоты;Декабристов, 75
56.817093;60.562508;Студия красоты;;ТЦ GoodMart, Белореченская, 28, 2 этаж, около центра Brilliant
56.77849;60.88028;АС;салон красоты;Главная, 21, 1 этаж
56.69255;60.826488;kriSStyle;студия красоты;Окружная 2-я, 1а
56.827356;60.599378;Beautiful star;студия красоты;Вайнера, 55а, 502 офис, 5 этаж
56.692082;60.089107;Vian;парикмахерская;Калинина, 62, 1 этаж
56.861083;60.552295;Парикмахерская-эконом;;Бебеля, 136
56.830474;60.594819;Студия Эстетики Красоты и Здоровья Ольги Русиновой;;Радищева, 20, 3 офис, 3 этаж
56.837741;60.609061;HIGH LEVEL;салон красоты;Пушкина, 14
56.846315;60.657934;Kosmetolog66;студия;ДЦ Комсомольская горка, Комсомольская, 37, 210 кабинет, 1 этаж
56.840691;60.660127;Стрижка-SHOP;парикмахерская;Комсомольская, 55, 1 этаж
56.788197;60.527639;8 марта;салон красоты;Анатолия Мехренцева, 32, 1 этаж
56.862276;60.636493;Город Стрижек;парикмахерская;Сулимова, 42, 1 этаж
56.834134;60.591743;JK BEAUTY STUDIO;студия красоты;Хохрякова, 24, 2 этаж
56.768412;60.613511;Звездный стиль;салон-парикмахерская;Санаторная, 1, 3 этаж
56.861824;60.624775;Атмосфера красоты;салон-студия;Уральская, 3, 1 этаж
56.85248;60.575096;Суфле;центр красоты;Машинистов, 1, 2 этаж
56.806948;60.597382;LADONI;маникюрный дом;ЖК Квартал художников, Щорса, 109
56.818294;60.58411;СтрижемКрасим;салон красоты;Посадская, 77, 1 этаж
56.862253;60.636829;Прима;салон-парикмахерская;Сулимова, 42, 1 этаж
56.808295;60.60092;Стрижка-SHOP;парикмахерская;Сурикова, 50, 1 этаж
56.755404;60.705835;Венеция;сеть салонов красоты;Грибоедова, 27, 1 этаж
56.785732;60.514153;Леди Л;салон красоты;Академика Сахарова проспект, 53, 1 этаж
56.83153;60.598982;COMPLEX;студия красоты;Офисный дом Суворов, Радищева, 6а, 2813 офис, 8 этаж
56.835991;60.614245;KRASA.Studio;;БЦ Высоцкий, Малышева, 51, 47/16 офис, 47 этаж
56.892847;60.605845;Charme;студия красоты;Уральских Рабочих, 25
56.84486;60.589853;Light Room;студия красоты;Бориса Ельцина, 3/2, 2605 кабинет, 26 этаж
56.752235;60.694797;Венеция;сеть салонов красоты;Грибоедова, 10, 1 этаж
56.84664;60.61763;Стрижка-SHOP;парикмахерская;Луначарского, 76, 1 этаж
56.864649;60.551256;Венеция;сеть салонов красоты;Бебеля, 148, 1 этаж
56.841009;60.672748;Costа Ricа;салон красоты;Владимира Высоцкого, 4/1, 1 этаж
56.798761;60.577722;Стрижка-SHOP;парикмахерская;Академика Бардина, 48, 1 этаж
56.837078;60.59361;Шугаринг66.рф;студия красоты;Ленина проспект, 24/8, 629 офис, 6 этаж
56.82974;60.616153;Look at me;студия красоты;Белинского, 56, 21 офис, 2 этаж
56.831325;60.596927;Goodbrows;студия красоты;ТЦ Бум, Вайнера, 19, 404а офис, 4 этаж
56.837849;60.5433;Идеальные ноготки;ногтевая студия;Татищева, 94, 1 этаж
56.896773;60.605936;Стрижка-SHOP;парикмахерская;Ильича, 59, 1 этаж
56.907375;60.820941;Кристина;салон-парикмахерская;Анучина, 2, 1 этаж
56.68822;60.837568;Лайм;студия маникюра и педикюра;1 Мая, 75
56.809449;60.615836;Стрижка-SHOP;парикмахерская;Щорса, 64, 1 этаж
56.834058;60.68474;Стрижка-SHOP;парикмахерская;Сиреневый бульвар, 1, 1 этаж
56.836486;60.552759;Стрижка-SHOP;парикмахерская;Заводская, 20
56.97309;60.577255;Стрижка-SHOP;парикмахерская;Кривоусова, 18д, 1 этаж
56.828421;60.6363;Стрижка-SHOP;парикмахерская;Восточная, 162Б, 1 этаж
56.869103;60.553064;Стрижка-SHOP;парикмахерская;Бебеля, 156, 1 этаж
56.754416;60.703719;Стрижка-SHOP;парикмахерская;Грибоедова, 22, 1 этаж
56.880425;60.516651;Стрижка-SHOP;парикмахерская;Расточная, 35, 1 этаж
56.88602;60.583835;Стрижка-SHOP;парикмахерская;22 Партсъезда, 2
56.908685;60.808147;Стрижка-SHOP;парикмахерская;Восточная, 9, 1 этаж
56.912559;60.822973;Стрижка-SHOP;парикмахерская;Гагарина, 15/1
56.992277;60.475327;Стрижка-SHOP;парикмахерская;Советская, 33, 1 этаж
56.9826;60.553522;Стрижка-SHOP;парикмахерская;Уральских Рабочих, 48, 1 этаж
56.911435;59.933143;Стрижка-SHOP;парикмахерская;Космонавтов проспект, 22, 1 этаж
56.795138;59.907012;Стрижка-SHOP;парикмахерская;Максима Горького, 39Б, 1 этаж
56.910514;59.94945;Стрижка-SHOP;парикмахерская;Ленина, 15, 1 этаж
56.901699;59.95305;Стрижка-SHOP;парикмахерская;Трубников, 62, 1 этаж
56.867093;60.543663;Студия МиО;салон красоты;Таватуйская, 1в, 1 этаж
56.865367;60.640546;Тонус-центр;велнес-клуб;Вилонова, 12
56.836016;60.596304;BORODACH;барбершоп;Театральный переулок, 5а, 1 этаж
56.839509;60.620235;UNDERGROUND;студия мужского стиля;Ленина проспект, 48, 2 этаж
56.83658;60.608618;Brothers Barbershop;;Пушкина, 7, цокольный этаж
56.804778;60.61209;СуперМен;сеть мужских парикмахерских;8 Марта, 167, 1 этаж
56.826059;60.590378;SCHEGOL;мужская парикмахерская;Куйбышева, 21, 1 этаж
56.829712;60.614205;ФРАНТ;барбершоп;Онегин Плаза, Розы Люксембург, 49, 1 этаж
56.83675;60.594067;Grotte barbershop;;Ленина проспект, 24/8Б, цокольный этаж
56.836555;60.622552;ЦЕХ;барбершоп;Луначарского, 139, 1 этаж
56.786838;60.515356;НАШЕ ДЕЛО;барбершоп;Академика Сахарова проспект, 70, 5 офис, 1 этаж
56.833421;60.658004;МУЖИКИ!;;Мира, 41
56.84419;60.625823;BLACK ICE;сеть мужских парикмахерских;Бажова, 75а, 2 этаж
56.830368;60.615872;Capitano Barbershop;мужская турецкая парикмахерская;Белинского, 54, 2 этаж
56.816175;60.58315;Master Omer;барбершоп;Ясная, 6, 1 этаж
56.890007;60.607424;Komil`fo;студия красоты;Калинина, 6, 1 этаж
56.849071;60.597798;Emmer`s;мужская парикмахерская;Красный переулок, 8, 1 этаж
56.829958;60.566722;КузьмА;барбершоп;Крауля, 8, 1 этаж
56.82767;60.616455;Boy Cut;мужская парикмахерская;Гостиница Атриум Палас Отель, Куйбышева, 44, 1 этаж
56.823358;60.605836;TOPGUN;барбершоп;8 Марта, 51, 1 этаж
56.833444;60.569524;BIG BRO;мужская парикмахерская;Мельникова, 27, 1 этаж
56.83664;60.623309;Kontora Barbershop;мужская парикмахерская;ТЦ Crystals, Малышева, 71, 2 этаж, универмаг BOLSHOY
56.841659;60.616831;Chop-Chop;мужская парикмахерская;Мамина-Сибиряка, 70, 1 этаж
56.830308;60.613408;Толстой;барбершоп;Розы Люксембург, 40, 1 этаж
56.856313;60.639955;A-club BarberShop;мужская парикмахерская;Советская, 41, 1 этаж
56.786854;60.525866;Royal barber;барбершоп;Анатолия Мехренцева, 42
56.784593;60.545357;Барбершоп-МД;мужская парикмахерская;Академика Семихатова Н.А. бульвар, 18, 1 этаж
56.836483;60.632747;Sgoo;барбершоп;Восточная, 74, 1 этаж
56.795568;60.625191;OldBoy;барбершоп;Академика Шварца, 14, 1 этаж
56.811265;60.600656;Barber club BARBA;барбершоп;Сурикова, 39, 1 этаж
56.838355;60.632402;GOLDEN HANDS PL;студия мужских стрижек;Трансагенство, Восточная, 68, 1 этаж
56.862274;60.630582;BARBERSHOP;мужская парикмахерская;Сулимова, 59, 1 этаж
56.886426;60.615535;Barber Shop Uralmash;;Краснофлотцев, 2, цокольный этаж
56.90045;60.608823;МИСТЕР БИГ;мужская парикмахерская;Восстания, 11, 1 этаж
56.85518;60.60473;BUDDY barbershop;мужская парикмахерская;Свердлова, 62, 1 этаж
56.795681;60.516199;AL`FA;барбершоп;Краснолесья, 149, 1 линия
56.794829;60.577933;Chaplin Barber Club;мужская парикмахерская;Амундсена, 71, 1 этаж
56.799932;60.631207;The Kings Barber Club;барбершоп;Белинского, 169Б, 1 этаж
56.767937;60.606261;ХОТТАБЫЧ;настоящая мужская парикмахерская;Санаторная, 19, 1 этаж
56.833378;60.616144;BERBER;мужская парикмахерская;Энгельса, 22, 1 этаж
56.966475;60.582634;Alebarda;барбершоп;ЖК Селен, Александра Козицына, 8, 1 этаж
56.893553;60.603141;ПЕРЕЦ;барбершоп;Ильича, 28
56.841865;60.628362;BRONX;барбершоп;Ленина проспект, 79Б, 1 этаж
56.847776;60.648485;BARBER ACADEMY;барбершоп;Мира, 20, 1 этаж
56.816793;60.602084;DUBCLUB;;Большакова, 99а
56.841914;60.630807;Святоши;барбершоп;Ленина проспект, 83
56.834428;60.622138;Razor Kings;барбершоп;Луначарского, 182, 1 этаж
56.834478;60.633311;el camino del hombre barberia;;Восточная, 80, 1 этаж
56.974148;60.566934;Barberclub Newmen;мужская парикмахерская;Успенский проспект, 99, аптека Айболит плюс
56.784844;60.515736;NagaN;барбершоп;Академика Сахарова проспект, 51, 1 этаж
56.832151;60.59714;В ПОРЯДКЕ;барбершоп;Вайнера, 15, 52 офис, 1 этаж
56.861748;60.577855;BAKU BARBERSHOP;;Лётчиков, 10
56.906523;60.809743;COLT;барбершоп;Восточная, 11, вход с торца
56.83208;60.600865;Kult Barber Coworking;барбершоп;8 Марта, 29, 2 этаж
56.838437;60.62261;MENS CREW;барбершоп;Ленина проспект, 50д, 300 офис, 3 этаж
56.822629;60.61915;Аляска;барбершоп;Белинского, 85
56.838295;60.627503;Бажовъ;барбершоп;Бажова, 103
56.913429;60.821267;TIME;барбершоп;Спортивная, 8
56.900044;59.952786;Цирюльня;мужская парикмахерская;Трубников, 56, 1 этаж
56.898586;59.942401;Jager;барбершоп;Ватутина, 26
56.791867;59.903282;VikinG;барбершоп;Максима Горького, 54, 1 этаж
56.915892;59.962289;ТРАКТИР;барбершоп;Вайнера, 45в ст1, 1 этаж
56.826271;60.600752;МУЖИКИ!;;Куйбышева, 32
56.793022;60.620561;КузьмА;барбершоп;Родонитовая, 9, 1 этаж
56.831904;60.589679;Boy Cut;мужская парикмахерская;Сакко и Ванцетти, 64, 1 этаж
56.814006;60.586843;BLACK ICE;сеть мужских парикмахерских;Фурманова, 126, 1 этаж
56.803954;60.612121;Kontora Barbershop;мужская парикмахерская;8 Марта, 169, 2 этаж
56.827984;60.608702;Chop-Chop;мужская парикмахерская;ТК Nautilus, Куйбышева, 61
56.827831;60.590682;ФРАНТ;барбершоп;Шейнкмана, 75, 1 этаж
56.851197;60.57517;МУЖИКИ!;;Колмогорова, 73 к1, 1 этаж
56.839903;60.650786;КузьмА;барбершоп;Малышева, 132
56.836092;60.614968;BLACK ICE;сеть мужских парикмахерских;БЦ Высоцкий, Малышева, 51, 1 этаж
56.834525;60.619572;Kontora Barbershop;мужская парикмахерская;Мамина-Сибиряка, 102
56.792168;60.626788;МУЖИКИ!;;Родонитовая, 22, 1 этаж
56.835465;60.607031;КузьмА;барбершоп;Горького, 35, 1 этаж
56.833326;60.569422;BLACK ICE;сеть мужских парикмахерских;Мельникова, 27
56.840486;60.5875;Kontora Barbershop;мужская парикмахерская;Маршала Жукова, 11
56.842153;60.616629;МУЖИКИ!;;Мамина-Сибиряка, 64, 1 этаж
56.899623;60.610164;КузьмА;барбершоп;Ильича, 69
56.836329;60.586373;Kontora Barbershop;мужская парикмахерская;Ленина проспект, 8
56.830603;60.566526;МУЖИКИ!;;Мельникова, 42
56.846032;60.650394;МУЖИКИ!;;Первомайская, 90
56.843136;60.640275;МУЖИКИ!;;Ленина проспект, 97, 1 этаж
56.854153;60.60495;МУЖИКИ!;;Свердлова, 60
56.792929;60.573876;МУЖИКИ!;;Амундсена, 74, 1 этаж
56.820037;60.580057;Планета Солнца;компания;Посадская, 59
56.784951;60.656431;Медизделия;;Гаршина, 1а
56.84812;60.664881;Марлен;торговый дом;БЦ Первомайский, Первомайская, 109, 103 офис, 1 этаж
56.83664;60.623309;Золотое яблоко;парфюмерный супермаркет;ТЦ Crystals, Малышева, 71, 1 этаж
56.833187;60.590286;Имкосметик;магазин;Малышева, 19, 1 этаж
56.802894;60.610285;Nail Style;школа-студия;8 Марта, 190, 1 этаж
56.843655;60.692965;Цирюльня.PRO;магазин;Владимира Высоцкого, 45г/1, 6 место
56.825258;60.582514;Barbaris;нейл-центр;Гурзуфская, 16, 1 этаж
56.836903;60.628445;Nail Style;магазин;Малышева, 108, 1 этаж
56.88398;60.614652;Профессиональный мир;сеть магазинов косметики;Космонавтов проспект, 38, 1 этаж
56.837078;60.59361;Хитэк Урал;сеть магазинов профессиональной косметики;Ленина проспект, 24, 3 этаж
56.808701;60.598819;КОКЕТКА BEAUTY SHOP;магазин расходных материалов для маникюра, педикюра и пирсинга;Серова, 37, 1 этаж
56.850688;60.615993;РесурсКомплект;торговая компания;Луначарского, 48, 1 этаж
56.824615;60.606858;Кератин Проф;компания по продаже косметики для волос;Степана Разина, 2, 1 этаж
56.837542;60.58453;KUKLA Beauty Industry;сеть магазинов;Ленина проспект, 5/3, 1 этаж
56.779197;60.703487;Classic7;парикмахерская;Светлый микрорайон, 5, 1 этаж
56.847741;60.622688;Nails Mania;магазин;Бажова, 68
56.819427;60.618484;Эгоист;сеть салонов красоты;Белинского, 108
56.838858;60.610953;Proff Tattoo Store;магазин оборудования для тату;Ленина проспект, 38а, 526 офис, 5 этаж
56.829675;60.585798;Виктория;школа-студия;БЦ Парус, Радищева, 28, 504-506, 517 офис, 5 этаж
56.829889;60.560131;Elite-Style;магазин товаров красоты;Крауля, 51, 1 этаж
56.828992;60.59959;Профессионал;сеть магазинов;ТРЦ Гринвич, 8 Марта, 46, 1 этаж
56.836165;60.597062;HAMELEON;маникюрный магазин;ЦУМ, Банковский переулок, 3, 1 этаж
56.818566;60.610683;Love Nails;нейл-маркет;Чапаева, 14/6, 1 этаж
56.84194;60.613656;Точка Красоты;магазин расходных материалов и оборудования для салонов красоты;Тургенева, 13, 1223 офис, 12 этаж
56.836363;60.624793;Дом Эстетики;;Малышева, 98, 1 этаж
56.836848;60.628257;Архитектор красоты;сеть магазинов профессиональной косметики;Малышева, 108, 1 этаж
56.83655;60.594329;Катёна;эко-магазин натуральной косметики и здорового питания;ТЦ Успенский, Вайнера, 10, 3 линия, 1 этаж
56.852836;60.640265;#ДЛЯ МАНИКЮРА;магазин расходных материалов для салонов красоты;Уральская, 77, 1 этаж
56.801318;60.609408;Пластэк-Урал;учебно-торговый центр;ЖК Зелёный мыс, 8 Марта, 194, 2 офис, 1 этаж
56.798115;60.621025;Софт Эпил;;Юлиуса Фучика, 7, 1 этаж
56.881908;60.632182;Виола;сеть магазинов;О`КЕЙ, Бабушкина, 2а, 2 этаж
56.816088;60.608852;Гламур;торговая компания;Фурманова, 52, 1 этаж
56.832191;60.608343;Nail Couture;школа ногтевого сервиса;Горького, 51, 1 этаж
56.823516;60.616386;Креатив;торговая компания;ЖК Белинского 86, Белинского, 86
56.90348;60.588711;ПРОФ HAUS;магазин-студия;Победы, 94
56.909517;60.621196;Нефрит;интернет-магазин;Совхозная, 1, 1 этаж
56.812207;60.606293;Эль;многопрофильная компания;8 Марта, 122, 2 офис, 1 этаж
56.832268;60.60831;КОСМЕТИЧКА;магазин расходных материалов для маникюра и салонов красоты;Горького, 51, 1 этаж
56.821529;60.61706;Etomarta.com;интернет-магазин материалов для наращивания ресниц;ЖК Белинского 86, Белинского, 86, 2 этаж, магазин Пятёрочка
56.838818;60.590581;Hair Boutique;;Антона Валека, 15, 231 офис, 2 этаж
56.832741;60.615747;Кристи;школа салонного бизнеса;Белинского, 35, 2 этаж
56.872648;60.546551;Чародейка;салон-магазин;Пехотинцев, 3/4, 1 этаж
56.831268;60.599053;Бьюти-Бизнес;торговая компания;Офисный дом Суворов, Радищева, 6а, 602 офис, 6 этаж, 1 подъезд
56.838948;60.624167;МОНБЛАН;лаборатория стиля;Ленина проспект, 52/1а, 1, 2 этаж
56.75352;60.704026;Эстель;магазин профессиональной косметики;Многостаночников переулок, 13, 1 этаж
56.824352;60.635006;COSMOS;студия красоты;Мичурина, 206, 1 этаж
56.863337;60.622493;Атмосфера красоты;торговая компания;Уральская, 1, 1 этаж
56.833171;60.589596;Академия красоты и здоровья;учебный центр;Малышева, 19, 1109 офис, 1 этаж, 1 подъезд
56.847253;60.604614;Martinex;оптовая компания;Николая Никонова, 6, 1 этаж
56.878444;60.61813;Еми;школа ногтевого дизайна Екатерины Мирошниченко;Фронтовых Бригад, 7, 15 офис, 1 этаж
56.857182;60.630716;M.nail;магазин маникюрных принадлежностей;Уральская, 60, 1 этаж
56.826243;60.586475;Lakk & Roll;ногтевой супермаркет;Московская, 77, 1 этаж
56.778681;60.612024;Магия Маникюра;школа маникюра;Титова, 19, 203 офис, 2 этаж
56.855853;60.548831;MIXPROF;магазин оборудования и расходных материалов для специалистов индустрии красоты;Марата, 17, 35 офис, 2 этаж
56.824841;60.606775;Elements;торговая компания;Степана Разина, 2, 248 офис, 14 этаж
56.837813;60.584389;Smart Buy;торговая компания;Ленина проспект, 5/3, въезд с ул. Шейнкмана
56.806959;60.612698;Маникю;сеть магазинов косметики;ТРЦ Мегаполис, 8 Марта, 149, С-403 бутик, 4 этаж
56.863691;60.657307;Клуб Коллекция Косметик;торговая компания;Раевского, 6, 1 офис, 1 этаж
56.904083;60.6006;Gel-Store;мультибрендовый магазин для мастеров ногтевого сервиса;ТЦ Кировский Люкс, Восстания, 50, 1 этаж
56.823362;60.605114;freshFace;магазин;8 Марта, 51, 1 этаж
56.831752;60.601102;Merknails;студия;8 Марта, 31, 4 офис, 2 этаж
56.798933;60.633065;Заточкаекб;;Белинского, 171
56.843569;60.700147;Dians-cosmetiks.ru;интернет-магазин;Владимира Высоцкого, 50 лит Д
56.863761;60.631074;Планета Джесика;оптово-розничная компания;ТРЦ Парк Хаус, Сулимова, 50, 1 этаж
56.851917;60.640736;Роскошь ваших волос;магазин профессиональной косметики;ТЦ Аида, Блюхера, 39, 1 этаж
56.784636;60.516107;Nail Color;магазин;Академика Сахарова проспект, 51, 1 этаж
56.849523;60.601653;ProffCosmetics;торговая компания;Мельковская, 9, 1 этаж
56.84812;60.664881;KOSMOTEROS Professionnel;торговая компания;БЦ Первомайский, Первомайская, 109, 104 офис, 1 этаж
56.830727;60.691204;Ноготочки Всем;учебная ногтевая студия;Панельная, 17/2
56.84812;60.664881;Долголетие;торговая компания;БЦ Первомайский, Первомайская, 109, 105 офис, 1 этаж
56.840349;60.625795;StAr`t Beauty;магазин профессиональной косметики;Ленина проспект, 52/4
56.821248;60.606007;Альвенто;салон-магазин;8 Марта, 57, 1 этаж
56.818;60.610467;ДЕЛИС;торговая компания;Большакова, 75, 72а офис, 7 этаж
56.805343;60.613956;Itely Hairfashion;шоу-рум;Степана Разина, 122
56.82363;60.617212;БьютиМед;торгово-учебный центр;ЖК Белинского 86, Белинского, 86, 1104 офис, 11 этаж
56.828229;60.593053;Магнитив;оптовая компания;Хохрякова, 72, 1 этаж
56.852463;60.645578;Diaz;магазин и учебный центр;Блюхера, 16Б, 11 офис, 1 этаж
56.824841;60.606775;SVETLANA PULKINA;студия депиляции;Степана Разина, 2, 206 офис, 11 этаж
56.823207;60.619144;Sugar Epil;студия эпиляции;Белинского, 83, 606 офис, 6 этаж
