latitude;longitude;Название;Описание;Адрес
56.786329;60.524561;Оранжевая зебра;студия детского праздника;Анатолия Мехренцева, 42, 1 этаж
56.887115;60.526709;Оливье;кафе;Расточная, 46, 2 этаж
56.83412;60.653467;Киви клуб;агентство праздников;Мира, 44а, 1 этаж
56.904605;60.600792;Райское место;студия танца и фитнеса;Восстания, 48, 2 этаж
56.783745;60.541361;Трям;семейный клуб;Чкалова, 239, 1 этаж
56.818535;60.616747;Зефир;студия детских и взрослых праздников;Большакова, 61, 902 офис, 9 этаж
56.845776;60.604483;Космос;ресторанный комплекс;Кинотеатр Космос, Дзержинского, 2, 1, 2 этаж
56.806754;60.613468;Skypark;парк развлечений;ТРЦ Мегаполис, 8 Марта, 149, 4 этаж
56.833041;60.658705;Pozitiv;игровая комната;Библиотечная, 43, 1 этаж
56.850216;60.636974;Green Time;арт-клуб;Шадринский переулок, 18, цокольный этаж
56.844542;60.591715;Центр виртуальной реальности;;Президентский Центр, Бориса Ельцина, 3а, 2 этаж
56.850329;60.597498;Королевство Волшебства;студия по организации детских праздников;Красный переулок, 5/2, 2 этаж
56.791599;60.512594;Шкодный кот;студия праздника;Павла Шаманова, 38
56.906142;60.587885;АКАДЕМИЯ ТАЛАНТОВ;детский клуб;Бакинских Комиссаров, 107, 1 офис
56.782105;60.65207;Animator Kids;агентство праздников;Гончарный переулок, 4, 1 этаж
56.840314;60.612951;Лофт Цех;;Ленина проспект, 49Б
56.805387;60.605681;Полосатый кот;изостудия для детей и взрослых;Циолковского, 34, 1 этаж
56.838824;60.596972;Арт мезонин;студия творчества и праздника;Володарского переулок, 2, 1 этаж
56.877305;60.52339;Ёшкин Кот;студия праздников;Маневровая, 26, 1 этаж
56.801411;60.609377;Мармеландия;центр творчества;ЖК Зелёный мыс, 8 Марта, 194, 1 этаж
56.785784;60.513507;PenaHouse;студия праздника;Академика Сахарова проспект, 53, 2.1 офис, 1 этаж
56.833726;60.657739;Talento Университетский;детский клуб;Мира, 41, 12 офис, 2 этаж
56.79541;60.516189;Baby Boom;студия праздника;Краснолесья, 149, 1 этаж
56.837931;60.651918;Фамилия моя;семейный клуб;Мира, 36, 1 этаж
56.784179;60.536851;ШарЗаказ;компания по организации и оформлению праздников;Краснолесья, 47, 1 этаж
56.801195;60.57236;Шары для вас;;Академика Бардина, 34а
56.83664;60.623309;Мозгобойня;компания по проведению интеллектуально-развлекательных игр;ТЦ Crystals, Малышева, 71
56.866397;60.533448;7-я;центр развития;Техническая, 32, 3 этаж
56.839448;60.597915;Арлекино;Екатеринбургский детский цирк;8 Марта, 4, 437 офис
56.842238;60.57157;Веселый жираф;студия детских праздников;Юмашева, 1, 1 этаж
56.784462;60.543786;Академик Боб;английский детский клуб;Краснолесья, 30, 1 этаж
56.835991;60.614245;Академия Интересных Путешествий;туристическое агентство;БЦ Высоцкий, Малышева, 51, 12 офис, 12 этаж
56.844405;60.600584;МОТОАКАДЕМИЯ;мотошкола;СК Динамо, Ерёмина, 12, 3 этаж
56.838666;60.59454;Sky Love;компания по организации свиданий на крыше;Торговый деловой центр Европа, Ленина проспект, 25, 8 этаж
56.842046;60.646167;9 островов;кондитерская-школа;Гагарина, 33
56.845392;60.616155;Андерсен;творческая студия;Мамина-Сибиряка, 97, 1 этаж
56.862789;60.631;Компунет;центр детского отдыха;ТРЦ Парк Хаус, Сулимова, 50, 5.03 офис, 5 этаж
56.783334;60.540885;КУБ;клуб;Чкалова, 241, 1 этаж
56.966514;60.583622;Оля-ля!;студия праздников;Александра Козицына, 10, 1 этаж
56.837087;60.623622;Публика;фотостудия;ТЦ Crystals, Малышева, 71, 703 офис, 7 этаж
56.831631;60.58721;Privilege;танцевальная школа;Шейнкмана, 57, 3 этаж
56.82111;60.611875;Центр традиционной народной культуры Среднего Урала;;Чапаева, 10
56.859508;60.63852;Академия талантов;Кировский район;Июльская, 25, 1 офис, 1 этаж
;;Дирижабль;студия праздничных решений;Екатеринбург
56.902831;60.814902;BeinZone;бургер-бар;Строителей, 9Б, 1 этаж
56.834408;60.535855;Буревестник;культурно-досуговый центр;Рабочих, 15, 1 этаж
56.854966;60.553011;ЮЛА;студия веселых праздников;Бебеля, 63, 404 офис, 4 этаж
56.852732;60.639788;Сказка;студия праздника;Уральская, 77, 1 этаж
56.780905;60.670283;Савенок;семейный центр;Рощинская, 29, цокольный этаж
56.794389;60.614684;MR-JOY;компания по проведению праздников на выезде;Самоцветный бульвар, 5, 1 этаж
56.844542;60.591715;Япония;информационный культурный центр;Президентский Центр, Бориса Ельцина, 3а, 6 аудитория, 3 этаж
56.796591;60.494241;Хомячок в тазике;компания по организации детских праздников;Евгения Савкова, 4
56.803597;60.609236;Happy Day;студия праздника и творчества;Союзная, 27, 3 этаж
56.922869;60.79168;Bom Boom Club;досуговый центр;Фурманова, 42
56.797536;60.637716;7 нот;творческий центр;Белинского, 177а, 2 этаж
56.812712;60.57145;EQ;детская студия развития эмоционального интеллекта;Шаумяна, 87, 491 офис, 1 этаж
56.821043;60.576736;Крылатые качели;студия детских праздников;Посадская, 45, 5 офис, 2 этаж
56.792178;60.626476;Корпорация Лидер;детский молодежный центр;Родонитовая, 22, 1 этаж
56.823122;60.585676;Колесница Судеб;праздничная компания;Московская, 58, 1 этаж
56.971576;60.565996;Патибум;студия праздника;Мичурина, 6Б
56.908564;60.808345;Мир открытий;семейный центр;Восточная, 9, 1 этаж
56.821083;60.608201;Адмиралтейский;центр культуры и искусства;Степана Разина, 16, 211 офис, 2 этаж
56.847834;60.595846;Чудо-ребенок;семейный центр;Николая Никонова, 21, 101 офис, 1 этаж
56.824255;60.504854;Смешарики;;МеГа, Металлургов, 87, 1 этаж
56.88773;60.607962;Хочу Красиво Рисовать;творческая мастерская;Кузнецова, 2Б, 706 офис
56.784912;60.647067;МИКС;компания по организации праздников;Гастелло, 3, 1 этаж
56.800819;60.596831;Десятое Королевство;детский досуговый центр;Николая Островского, 1, 5 офис, 1 этаж
56.978096;60.548131;Happy day;студия праздников;Огнеупорщиков, 4, 1 этаж
56.834685;60.62204;Анна Анабель;салон цветов;Луначарского, 182, 1 этаж
56.836898;60.606486;Sokol Family Event Club;;Пушкина, 9 дом, 1 этаж
56.756958;60.699015;ИНТЕЛЛЕКТ;семейный досуговый центр;Профсоюзная, 63, цокольный этаж
56.844405;60.600584;Т-Игра;развивающий центр;СК Динамо, Ерёмина, 12, 345 офис, 3 этаж, правое крыло
56.845087;60.634052;БЭЙКБУРГ;компания;Блюхера, 2, 1 этаж
56.805451;60.627043;Смайлики;детский центр развития;Машинная, 44 к3, 1 этаж
56.753791;60.624253;Большая Медведица;центр развития и творчества;Бисертская, 128
56.83879;60.623738;Be Brand Group;группа компаний;БЦ Континент, Ленина проспект, 50Б, 504 офис, 5 этаж
56.843398;60.61477;Panda-Music Studio;студия звукозаписи;Тургенева, 22, 198 офис, 3 этаж
56.839497;60.635341;Прорыв;школа акробатики и прыжков на батуте;Чебышева, 4в, 2 этаж
56.98356;60.559274;Радуга;семейный клуб;Уральских Рабочих, 45а, цокольный этаж
56.783686;60.63412;Апельтини;центр детского творчества;Самолётная, 33, 1 этаж
56.906387;60.812992;Mama Mia Studio;фотостудия;Строителей, 4, 6 этаж
56.832988;60.600038;ОБЪЕКТ;компания по организации квестов;8 Марта, 14, 257 офис, 2 этаж
56.834115;60.622372;GLEM;PR-агентство;Деловой дом Филитцъ, Энгельса, 36, 916 офис, 9 этаж
56.832996;60.681335;VIP КЛАСС;семейный образовательный центр;Сиреневый бульвар, 4/4, 1 этаж
56.859073;60.667296;В гостях у сказки;выездной детский драматический театр;Шофёров, 5 лит А, 311 офис, 3 этаж
56.783883;60.516495;Чердачок;художественная семейная студия;Академика Сахарова проспект, 51, 1 этаж
56.779022;60.54777;КУБИК;детская игровая комната;ТЦ Краснолесье, Краснолесья, 12а, 2 этаж
56.831523;60.567168;МультиПраздник;праздничное агентство;Мельникова, 38, 85 офис, 2 этаж
56.987431;60.548361;Детки-Конфетки;центр развития;Машиностроителей, 7, 1 этаж
56.888971;60.592924;Светлая;база отдыха;Краснознамённая, 5, 3 этаж
56.836898;60.606486;Holy Wed;шоу-рум свадебной моды;Пушкина, 9 дом, 1 этаж
56.852867;60.642496;TM USPEH.RU;студия современной хореографии;Блюхера, 41, 2 этаж
56.834153;60.626515;Афалина;театр-студия современного танца;Сони Морозовой, 180, 137 офис, 1 этаж
56.863553;60.654468;Степашка;детский центр;Ирбитская, 8, 1 этаж
56.802865;60.616061;Мелисента;студия детских праздников;Авиационная, 63/1, 1 этаж
56.833583;60.596483;Жемчужина любви;свадебная студия;ДЦ Малышева 36, Малышева, 36, 411 офис, 4 этаж
56.844476;60.616656;Кальян66.рф;организация кейтеринга парового коктейля;БЦ Манхэттен, Мамина-Сибиряка, 101, 1 этаж
56.979314;60.555327;Совушка;детский игровой клуб;Успенский проспект, 48Б, 1 этаж
56.847961;60.618378;Лайк Шоу;компания по организации научного шоу, детских и взрослых праздников;Луначарского, 81, 305 офис, 3 этаж
56.842848;60.624626;Квестория;компания по организации квестов;Первомайская, 44, цокольный этаж
56.809526;60.608882;Амар-Сурадж;компания по организации и проведению праздников;8 Марта, 146, цокольный этаж
56.834115;60.622372;WTF!?;рекламное агентство;Деловой дом Филитцъ, Энгельса, 36, 701/1 офис, 7 этаж
56.825275;60.640153;Праздник Всем;праздничная фирма;Восточная, 25а
56.788555;60.527294;КАРАНДАШИ;мини-сад;Анатолия Мехренцева, 34, 1 этаж
56.784381;60.650158;Дом СоАвторов;детский центр;Щербакова, 39а
56.834129;60.612978;Открывашка;компания по проведению научных шоу;Розы Люксембург, 5
56.807179;60.553592;Счастливый город;студия организации праздников;Академика Бардина, 11/1
;;FoodSmile;выездная студия кулинарных мастер-классов;Екатеринбург
56.838858;60.610953;LA MUR;ивент-агентство;Ленина проспект, 38а, 313 офис, 3 этаж
56.841796;60.606042;Стрекоза;творческое объединение;Первомайская, 1, 1 этаж
56.824869;60.645167;Дайвпарк;парк подводных развлечений;БЦ Чкалов-Офис, Сибирский тракт, 8Б, 232 офис, 2 этаж
;;Mr.IceRoll;кейтеринговая компания тайского жареного мороженого;Екатеринбург
56.816969;60.631992;Синдикат;компания по аренде оборудования и технического продакшена;БЦ Clever Park, Ткачей, 23, 618 офис
56.832216;60.550971;Классный час;детский образовательный центр;Заводская, 36/2, 1 этаж
56.778943;60.529102;Галерея 258;;Чкалова, 258, 211 офис, 2 этаж
56.831505;60.615441;Анита;студия праздника;Белинского, 34, 205 офис, 2 этаж
56.80462;59.91799;Мастерская праздника;;Карла Либкнехта, 66, 1 этаж
56.829318;60.590094;2 Лайф;творческий центр;Радищева, 33, 1 этаж
56.828101;60.542838;Тетушка Сова;семейный центр;Викулова, 46/1
56.823548;60.600657;Pixel;клуб виртуальной реальности;Университетский переулок, 11, цокольный этаж
56.83956;60.637201;Банана;компания по организации детских праздников;Генеральская, 6, арт-клуб Green Time
56.785441;60.659582;ART-to-go;творческая студия;Гаршина, 1
56.888352;60.61808;Форум;центр семейной социализации;Баумана, 4Б, 1 этаж
56.824841;60.606775;Red Pepper;агентство коммуникаций;Степана Разина, 2, 199 офис, 11 этаж
56.815776;60.580671;GreenЛандия;детский эко-клуб;Ясная, 5
;;Маршрут №5;многопрофильная компания;Екатеринбург
56.905269;60.567152;Дуэль;лазертаг-клуб;Республиканская, 1а/2
56.82974;60.616153;Весельчак;студия праздника;Белинского, 56, 411Б офис, 4 этаж
56.851246;60.618681;Солнечный Я;агентство детских праздников;Короленко, 10а, 10 офис, 1 этаж
;;ТопШоу;агентство праздников;Екатеринбург
56.823771;60.543267;Neogroup;продюсерский центр;Викулова, 57, 1 этаж
56.843015;60.66025;Fortune66;праздничное агентство;Лодыгина, 4, 1 этаж
56.831568;60.592801;!Like;рекламное агентство;Хохрякова, 42, 2 этаж
56.833063;60.628632;Перфект;детский центр развития;Бажова, 138
56.836999;60.607101;Red Panda Event Agency;праздничное агентство;Пушкина, 9а, 405 офис, 4 этаж
56.813059;60.590703;АБК;ивент-агентство;Московская, 195, 10.09 офис, 10 этаж
56.822967;60.611717;Анима;студия интересных событий;Чапаева, 1, 5 офис, 1 этаж
56.8244;60.5945;Академия;детский клуб;Народной Воли, 25, 1 этаж
56.81827;60.564457;ИзоЛайт;творческая группа;Белореченская, 26, 1 этаж
56.831998;60.628883;Шоу Академия;компания по организации и проведению праздников;Карла Маркса, 60, 4 офис, 1 этаж
56.848102;60.62075;Perfecto Wedding;свадебное агентство;Кузнечная, 79, 23 офис
56.834937;60.563581;Экспрессия;творческая студия;ЖК Татищевский, Татищева, 49, 5А офис, 1 этаж
56.833583;60.596483;Студия событий Татьяны Лариной;;ДЦ Малышева 36, Малышева, 36, 410/4 офис, 4 этаж
56.847184;60.597761;Маджента;студия праздника;ДИВС, Олимпийская Набережная, 3, 2 этаж
56.976155;60.555004;Шоу-Тайм;арт-студия эксклюзивных праздников;Успенский проспект, 113Б, 1 этаж
56.754737;60.709813;Crazy Bee;студия праздника;Грибоедова, 32/20, 1203, 1210 офис, 12 этаж
;;DIVO promogroup;агентство по организации групповых путешествий;Екатеринбург
56.822853;60.623712;Пингвин;образовательный центр;Тверитина, 38/3, 2 офис, 1 этаж
56.828622;60.590815;FreeStyle;рекламно-праздничное агентство;Радищева, 33, 22 офис, 2 этаж
56.828655;60.639855;Друг Наук;студия детских праздников;Народной Воли, 76, Цокольный этаж, вход со двора
56.833167;60.600545;Екатеринбург-Европа-Азия;фирма организации праздников и досуга;8 Марта, 21, 13 офис, 2 этаж
56.837087;60.623622;Red Pepper Events;агентство;ТЦ Crystals, Малышева, 71, 805 офис, 8 этаж
56.983991;60.547829;29 рублей;магазин по продаже воздушных шаров;Машиностроителей, 2а, 150 офис, 1 этаж
56.82927;60.672045;Гончарная студия №1;;КомсоМолл, Сибирский тракт дублёр, 2
56.851246;60.618681;Чудеса;компания по проведению детских праздников;Короленко, 10а, 1 этаж
56.856289;60.598804;Crazy Boom;школа аниматоров;ТЦ Свердловск, Героев России, 2, 5 этаж
56.803354;60.612966;Мэйа;компания по организации и проведению праздников;8 Марта, 173
56.837087;60.623622;Оргмастер;ивент-компания;ТЦ Crystals, Малышева, 71, 702 офис, 7 этаж
56.817621;60.619962;Family;свадебное агентство;Белинского, 112, 1 этаж
56.77665;60.678003;Радуга;центр семьи и детства;Рощинская, 67, 3 офис, 1 этаж
56.832837;60.612104;Экспо-Линк;агентство бизнес-событий;БЦ ГринПАРК, Розы Люксембург, 22, 906 офис, 9 этаж
56.832988;60.600038;Первое Праздничное Агентство;;8 Марта, 14, 409 офис, 4 этаж
56.781037;60.534242;Calipso;студия организации праздников;Чкалова, 250
56.906387;60.812992;HOLIDAY;агентство развлечений;Строителей, 4, 315 офис, 3 этаж
56.856289;60.598804;Халва;праздничная компания;ТЦ Свердловск, Героев России, 2, цокольный этаж
56.827709;60.589483;Городские Пижоны;компания по организации торжеств;Шейнкмана, 75, 0 этаж
56.829166;60.554145;Интертриллер.рф;;Заводская, 45а
56.892611;60.630258;ОранжеVика;детско-родительский клуб;Центр культуры Эльмаш, Старых Большевиков, 22, 2 офис, 1 этаж
56.834324;60.696638;Куклы;творческая мастерская;Бетонщиков, 3, 116 офис, 1 этаж
56.83412;60.653467;Оранжевое настроение;центр творческих технологий;Мира, 44а, 3 офис, 1 этаж
56.83867;60.598157;Подари ребенку радость;агентство детских праздников;8 Марта, 8, 1 этаж
56.828051;60.591974;Rom-Svidanie.Ru;компания по организации свиданий;Сакко и Ванцетти, 105/1, салон Мадам Икс
56.828121;60.589034;Дикие Утки;агентство праздника;Радищева, 33, 213 офис, 2 этаж
56.838437;60.62261;Идея икс;компания;Ленина проспект, 50д, 214 офис, 2 этаж
56.909128;59.962015;Золотая рыбка;агентство праздников;Вайнера, 17, 2 этаж
56.819833;60.62651;House Мини-гольф;гольф клуб;Луначарского, 240/1, 8 офис, 8 подъезд
56.816912;60.632005;ОРГАНИЗАТОР;компания по организации мероприятий и технической поддержке;БЦ Clever Park, Ткачей, 23, 618 офис, 6 этаж
56.840722;60.634319;Мадам Ч;;Чебышева, 6, 219 офис, 2 этаж
56.809578;60.61313;A7.RU;клуб виртуальной реальности;Степана Разина, 79, цокольный этаж
56.849767;60.597075;Party Box;пункт выдачи товаров;Красный переулок, 5/1, 1 этаж
56.885504;60.590378;ПраздниковЪ;агентство праздничных услуг;Машиностроителей, 19, 102 офис, 1 этаж
56.830269;60.640158;Полевая кухня;;Куйбышева, 80/1, 1 офис, 1 этаж
56.873112;60.515121;Море поZZитиVа;семейный клуб;БД СоветникЪ, Маневровая, 9, 338 офис, 3 этаж
;;Candy Day;компания по организации свадеб;Екатеринбург
56.872397;60.515269;Умница;речевой центр;БД СоветникЪ, Маневровая, 9, 327 офис, 3 этаж, слева от компании Зоотрейд
56.90652;59.950651;Давай поженимся;свадебный салон;Ленина, 5а
56.78798;60.626321;Marvel;праздничное агентство;Крестинского, 46/5, 72 помещение, 2 этаж
56.788101;60.624659;Фанзания;компания по организации праздников;Крестинского, 44, 600 офис, 6 этаж
56.831335;60.600089;DINDAY;свадебное агентство;8 Марта, 26, 1 этаж
56.78782;60.642141;VitrAin;компания по проведению огненных и пиротехнических шоу;Мраморская, 36
56.833482;60.627627;Креатив;центр событий;Бажова, 136, 2 этаж, 2 подъезд
56.844405;60.600584;Заозерье;база отдыха;СК Динамо, Ерёмина, 12, 345 офис, 3 этаж
56.821083;60.608201;Уралсплав;компания по организации экскурсий;Степана Разина, 16
56.810766;60.600098;Городской центр праздников;ИП Фарафутдинов Р.А.;Сурикова, 32, 16 офис, 1 этаж
56.805771;60.630223;Персонаж;праздничное агентство;Машинная, 42/1, 2 этаж, 1 подъезд
56.789275;60.516363;Супермаркет праздников;;Вильгельма де Геннина, 45
;;Фестбург;студия праздников;Екатеринбург
;;АКМ ХОЛДИНГ;;Екатеринбург
56.849514;60.598696;Пономарёв Пиротехникс;компания праздников;Мельковская, 12а, 305 офис, 3 этаж
56.891606;60.63215;Гольфстрим;компания по организации праздников;Баумана, 28Б, 1 этаж
56.837069;60.607717;SelfieBox;компания по аренде интерактивного оборудования;Пушкина, 9а, 107 офис, 1 этаж
56.831505;60.615441;FIRE-STUDIO;пиротехническая компания;Белинского, 34, 205 офис, 2 этаж
;;UNION;кейтеринговая компания;Екатеринбург
56.839417;60.610257;Уральский туристический альянс;;Ленина проспект, 41, 402 офис, 4 этаж
56.984648;60.551475;Позитив+;студия праздников;Машиностроителей, 6а, 2 офис, 1 этаж
56.826278;60.61255;URA-event;ивент-компания;БЦ Nebo, Народной Воли, 65, 812 офис, 8 этаж
56.831034;60.582259;Впудре;свадебное агентство;Малышева, 4Б, 1 этаж, 3 подъезд
56.83069;60.614574;Хочу праздник;компания по организации детских праздников;Карла Маркса, 20а
56.833583;60.596483;АРТ ДИРЕКЦИЯ;агентство праздников;ДЦ Малышева 36, Малышева, 36, 1206 офис, 12 этаж
56.831419;60.601246;Созвездие;союз творческой молодежи;8 Марта, 33а, 208 офис, 2 этаж
56.847318;60.606114;Гид приключений;компания по организации корпоративных мероприятий и активного отдыха;Лермонтова, 17а, 2 офис, 1 этаж
56.832874;60.604104;Арсенал-Арт;праздничная компания;Добролюбова, 9а, 18 офис, 2 этаж
56.793143;60.629045;Воздушная радость;компания по продаже воздушных шаров;Тбилисский бульвар, 3
;;Фокус-Nik;студия;Екатеринбург
;;НадиН;студия событий;Екатеринбург
56.80836;60.515103;Семья;творческий центр;Соболева, 21/4, 1 этаж
56.89346;60.837296;ШАЛУНЫ;детская игровая комната;Александровский проспект, 11, 1 этаж
56.850667;60.598575;Праздничное агентство Максима Ложкина;;Братьев Быковых, 19, 1 этаж
56.833276;60.612242;Event;компания;Розы Люксембург, 20, 1 этаж
56.831268;60.599053;Брайт-регион;ивент-агентство событийного маркетинга;Офисный дом Суворов, Радищева, 6а, 1001 офис, 10 этаж
56.841134;60.611666;Микстура;лаборатория праздника;Карла Либкнехта, 22, 210а офис, 2 этаж
56.834467;60.613996;ЕкбБанкет;праздничное агентство;Белинского, 6а
56.824869;60.645167;Уральские сценические комплексы;компания по организации праздников;БЦ Чкалов-Офис, Сибирский тракт, 8Б, 429 офис, 4 этаж
56.846652;60.55893;Natali Studio;свадебное агентство;Колмогорова, 5/3, 709 офис, 7 этаж
56.831505;60.615441;LOVE STORY;свадебное агентство;Белинского, 34, 205 офис, 2 этаж
56.831432;60.588926;Паритет;агентство праздников;Центральный рынок переулок, 6, 207 офис, 2 этаж
56.799734;59.896612;Старт;спортивно-развлекательный клуб;Советских Космонавтов, 8а
56.827222;60.627378;Ведущий Иван Коковин;;Народной Воли, 62Б
56.836655;60.609323;Арктур;компания;Пушкина, 10, 322 офис, 3 этаж
56.834554;60.660926;Арт-Конферанс;компания по проведению праздников;Комсомольская, 76, 7 офис, 1 этаж
56.839866;60.599431;СОЛЬ;компания по организации мероприятий;Химиков переулок, 3, 400 офис, 3, 4 этаж
56.815675;60.623889;92% Cacao;студия особенных свадеб;Цвиллинга, 4, 417 офис
56.841371;60.64656;Трубадур;агентство праздника;Гагарина, 35
56.885504;60.590378;Весёлые старты;компания;Машиностроителей, 19
56.833992;60.544879;Корпоративные приключения;компания по организации праздников;Викулова, 28Б, 2 офис, 1 этаж
56.784927;60.649946;УСПЕХ;промо-агентство;Щербакова, 37, А офис
56.850734;60.602489;ИнфоМакс;коммуникационное агентство;Мельковская, 2Б, 1 этаж
56.813995;60.617974;Господин Оформитель;агентство праздников;Фрунзе, 35а
56.811748;60.611667;Creativ;ивент-агентство;Степана Разина, 76, 1 этаж
56.893603;60.517179;Волшебный праздник;агентство праздничных услуг;Монтажников, 24, 16 офис, 1 этаж
;;Три ёжика;студия праздников;Екатеринбург
56.831505;60.615441;DekorMix;компания по услугам праздничного оформления;Белинского, 34, 205Б офис, 2 этаж
56.861942;60.621088;АртъЕ;творческая студия;Красина, 3а
56.844405;60.600584;korporativ66;компания по организации корпоративных и праздничных мероприятий;СК Динамо, Ерёмина, 12, 345 офис, 3 этаж
;;Paint Easy;компания по организации арт-вечеринок;Екатеринбург
56.867036;60.649622;Magical Day;компания по организации детских праздников;Вилонова, 45е
56.838297;60.623974;ЧЕРНОМОРЕЦ;ивент-агентство;Ленина проспект, 50ж
56.842658;60.615098;Арт бюро событий;креативное агентство;БЦ Вознесенский, Первомайская, 15, 702А офис, 7 этаж
56.820985;60.612952;Интершоу;студия организации мероприятий;Чапаева, 7, 208 офис, 2 этаж
56.837923;60.594736;Игра столов;кулинарная студия;Торговый деловой центр Европа, Ленина проспект, 25, 3 этаж
56.887026;60.591669;Лазер Сити 96;;Культуры, 2, 238 офис, 4 этаж
;;Marry Me;свадебное агентство;Екатеринбург
;;Plombir;студия праздника;Екатеринбург
;;Добрые истории;агентство по организации праздников;Екатеринбург
56.838816;60.629342;Мэри Поппинс;бутик домашних услуг;Мичурина, 98
;;Мастер-Бар;школа барменов;Екатеринбург
56.814061;60.597422;ШШульц;праздничное агентство;Фурманова, 67, 38 офис, 1 этаж
56.845912;60.620838;RED;ивент-бюро;Кузнечная, 92, 105 офис, 1 этаж
56.823207;60.619144;Эмоушен Маркетинг Групп;;Белинского, 83, 1404 офис, 14 этаж
56.833154;60.599217;АС групп;агентство событийного маркетинга;8 Марта, 12а, 809 офис, 8 этаж
;;Профф-ПереводЪ;центр деловых услуг;Екатеринбург
56.833063;60.628632;РОСТ;студия творчества и психологии;Бажова, 138, 1 этаж
56.828229;60.593053;Агентство праздников;ИП Змитрович Е.В.;Хохрякова, 72, 405 офис, 4 этаж
;;Розовая пантера;студия праздников;Екатеринбург
;;Свадебное агентство Анастасии Локотановой;;Екатеринбург
56.902947;60.63695;Почемучка;компания по организации детских праздников;Даниловская, 43, 1 этаж
56.919062;59.94924;Волшебный день;организация по проведению детских праздников;Береговая, 32, 1 этаж
56.846673;60.620287;Радуга-шоу;компания по организации и проведению праздников;Кузнечная, 84
56.753222;60.692792;Сюрприз;студия праздника;Грибоедова, 11а, 19 офис, цокольный этаж
56.825518;60.604518;Сабона;концертная фирма;Цирк, 8 Марта, 43, 1 этаж
;;Master Fun;агентство праздников;Екатеринбург
56.751592;60.670424;Тамада;арт-компания;Весенняя, 139
56.820985;60.612952;Северное Сияние;компания по проведению пиротехнических шоу-представлений;Чапаева, 7, 202 кабинет, 2 этаж
56.834484;60.58719;Жар-птица;агентство праздника;Попова, 15
;;Татьянин День;творческое объединение;Екатеринбург
56.836461;60.609378;ЛеджЕро;центр праздника;Пушкина, 8, 5 офис, 3 этаж
56.846151;60.625528;ROCOCO wedding;праздничное агентство;Шарташская, 19, 101 офис, 1 этаж
;;Мир Вашей Мечты;студия праздничного настроения;Екатеринбург
56.77322;59.921272;Старый парк;агентство праздников;Метизников, 16
;;Империя праздника;;Екатеринбург
;;Гильдия артистов Урала;;Екатеринбург
56.84098;60.576869;Специализированное агентство по организации свадьбы за границей;;Хомякова, 9а, компания Кремлевский мёд
;;7;агентство радости;Екатеринбург
56.825614;60.564776;Восторг;агентство праздника и рекламы;Гурзуфская, 48, 102 офис, 1 этаж
56.82734;60.62445;Современные технологии;агентство;Луначарского, 212, 51 помещение
;;A-Story Event;агентство;Екатеринбург
;;Выездная ведущая праздников Александрова Татьяна;;Екатеринбург
;;Прованс;студия праздника;Екатеринбург
;;Компания по организации свадебных и корпоративных проектов Алены Михайловой;;Екатеринбург
;;Graffin-event;праздничное агентство;Екатеринбург
56.840815;60.628379;Куклы;компания;Ленина проспект, 54/1, 1 офис
;;HappyKey;компания по организации праздников;Екатеринбург
56.837695;60.540657;Professional;ивент-агентство;Татищева, 100, 5 офис, 1 этаж
56.805179;60.630769;СтартШоу;праздничное агентство;БЦ Штольц, Машинная, 42а, 1004 офис, 10 этаж
;;ЕвроЗвук;праздничное агентство;Екатеринбург
;;Точка науки;компания по проведению научного шоу;Екатеринбург
;;Огни Яркой Ночи;пиротехническая компания;Екатеринбург
;;СпортСмайл;компания по организации спортивно-массовых мероприятий;Екатеринбург
;;Ириски;праздничное агентство для детей;Екатеринбург
56.778086;60.703772;ШарЛэнд;организация по проведению праздников;Светлый микрорайон, 4
56.907374;59.925876;Баловень судьбы;агентство веселых розыгрышей и необычных праздников;Емлина, 18а, 108 офис, 1 этаж
56.90644;59.943269;Фабрика праздника;агентство по оказанию праздничных услуг;ДК ОАО ПНТЗ, Ватутина, 45а, 60 офис, 3 этаж
;;ГОСТИ;свадебное агентство;Екатеринбург
;;BIG PARTY;агентство праздников;Екатеринбург
;;ГАЛИЦЫНСКИЕ ПРАЗДНИКИ;компания по проведению праздников;Екатеринбург
;;АРТ-Пиротехник;театр огня;Екатеринбург
;;VIP Кейтеринг;кейтеринговая компания;Екатеринбург
;;Flora & Fauna;мастерская декора;Екатеринбург
;;COMEDY MAGIC SHOW;;Екатеринбург
;;Мастер Игры;;Екатеринбург
;;iFresh;студия праздника;Екатеринбург
;;Де`Компани;компания;Екатеринбург
56.756396;60.698311;Огненная фантазия;театр огня;Профсоюзная, 59, 1 подъезд
;;БизнесАрт-ЕК;компания праздников;Екатеринбург
;;Стол;группа компаний;Екатеринбург
;;Праздник ТуТ;организация по проведению праздников;Екатеринбург
56.842848;60.624626;Happy Quest;компания по организации квестов для детей и взрослых;Бажова, 78
;;Топ10Екб;клуб успешных ведущих;Екатеринбург
;;Опытус;компания по проведению детского научного шоу;Екатеринбург
56.831546;60.602225;Чемодан приключений;компания по организации праздников за рубежом;Чернышевского, 16, 208 офис, 2 этаж
;;Активный сезон;агентство активного отдыха;Екатеринбург
56.84648;60.57345;Детвора;центр развития;Юмашева, 20, 1 этаж
;;Острова Чудес;компания по организации детских праздников;Екатеринбург
