latitude,longitude,Название,Описание,Адрес
56.837204,60.588294,Алексеевское реальное училище,Алексеевское реальное училище,пр. Ленина д. 13 
56.835028,60.588357,Дом жилой,Дом жилой,ул. Сакко и Ванцетти д. 52 
56.836392,60.588653,Усадьба купца А.С. Шарова,Усадьба купца А.С. Шарова,пр. Ленина д. 16 
56.835963,60.588716,Дом Ремезова Т.В.,Дом Ремезова Т.В.,ул. Сакко и Ванцетти д. 45
56.833693,60.588887,Усадьба купцов Ермолаевых,Усадьба купцов Ермолаевых,ул. Сакко и Ванцетти д. 58а
56.827089,60.588931,Жилой дом с башенками (модерн),Жилой дом с башенками (модерн),ул. Шейнкмана д. 83
56.837302,60.589372,Дом жилой,Дом жилой,пр. Ленина д. 13-а
56.842443,60.58947,Здание в стиле модерн,Здание в стиле модерн,ул. Февральской революции д. 27
56.842443,60.58947,ограда палисадника,ограда палисадника,ул. Февральской революции д. 27
56.842443,60.58947,Дом ювелира И.К. Афиногенова,Дом ювелира И.К. Афиногенова,ул. Февральской революции д. 37
56.836465,60.589542,Дом мещанина Д.Х. Иконникова,Дом мещанина Д.Х. Иконникова,пр. Ленина д. 18
56.836465,60.589542,Особняк,Особняк,пр. Ленина д. 18
56.834575,60.589893,Дом Рожнова И.Ф.,Дом Рожнова И.Ф.,ул. Попова д. 11
56.836598,60.590153,Дом мещанки И.Г. Салминой,Дом мещанки И.Г. Салминой,пр. Ленина д. 20
56.837824,60.590225,Дом купца И.И. Афанасьева,Дом купца И.И. Афанасьева,ул. Маршала Жукова д. 3
56.893146,60.590324,Памятник Орджоникидзе Г.К.,Памятник Орджоникидзе Г.К.,Первой Пятилетки пл.
56.831418,60.59036,Дом жилой,Дом жилой,ул. Сакко и Ванцетти д. 69
56.836165,60.59089,Дом Я.Г. Делинина,Дом Я.Г. Делинина,ул. Хохрякова д. 6
56.886509,60.591276,Дом технической учебы Уралмашзавода,Дом технической учебы Уралмашзавода,ул. Культуры д. 2 
56.850398,60.591402,Могила архитектора  К.Т. Бабыкина,Могила архитектора  К.Т. Бабыкина,Ивановское кладбище
56.845293,60.591555,Дом,Дом в котором в 1927 г. жил писатель Аркадий Гайдар (Голиков),набережная Рабочей молодежи д. 23
56.836785,60.591698,Дом купцов Ижболдиных,Дом купцов Ижболдиных,пр. Ленина д. 22
56.836785,60.591698,Дом купцов Ижболдиных,Дом купцов Ижболдиных,пр. Ленина д. 22
56.834062,60.591698,Дом купца В.И. Кудряшова,Дом купца В.И. Кудряшова,ул. Хохрякова д. 24
56.835978,60.591734,Дом Калашникова А.Д.,Дом Калашникова А.Д.,ул. Хохрякова д. 5
56.837509,60.592103,Дом купца А.В. Бородина,Дом купца А.В. Бородина,пр. Ленина д. 17а
56.890113,60.592192,Дом жилой,Дом жилой,ул. Стахановская д. 1
56.886105,60.592336,Комплекс зданий площади Первой пятилетки,Комплекс зданий площади Первой пятилетки,Уралмаш пл. Первой пятилетки
56.827133,60.592399,Городская усадьба,Городская усадьба,ул. Сакко и Ванцетти д. 115
56.836854,60.592498,Дом жилой,Дом жилой,пр. Ленина д. 22-а
56.841227,60.592579,Дом Петровых,Дом Петровых,ул. Февральской революции д. 11
56.833481,60.59283,Жилой дом,Жилой дом,ул. Малышева д. 23 
56.837539,60.592848,Дом И.Я. Рязанова. Управление НКВД по Свердловской области,Дом И.Я. Рязанова. Управление НКВД по Свердловской области,пр. Ленина д. 17
56.837539,60.592848,Гостиница Атаманова,Гостиница Атаманова,пр. Ленина д. 19
56.841103,60.592938,Дом Мишиных,Дом Мишиных,ул. Февральской революции д. 9
56.832802,60.592956,Дом жилой,Дом жилой,ул. Хохрякова д. 27
56.832664,60.593046,Дом Д.П. Максимова,Дом Д.П. Максимова,ул. Хохрякова д. 29
56.831881,60.593324,Дом мещанки Е.И. Захаровой,Дом мещанки Е.И. Захаровой,ул. Хохрякова д. 33
56.830546,60.59345,Жилые дома,Жилые дома,ул. Малышева ул. Хохрякова
56.838932,60.59363,Гимназия женская,Гимназия женская,ул. Вайнера д. 2
56.82902,60.593693,Дом М.Ф. Медведева,Дом М.Ф. Медведева,ул. Хохрякова д. 64
56.82902,60.593693,Дом Башуровой,Дом Башуровой,ул. Хохрякова д. 68
56.835481,60.593917,Дом городского головы Симанова как пример городского особняка второй половины XIX в.,Дом городского головы Симанова как пример городского особняка второй половины XIX в.,ул. Попова д. 4
56.836298,60.59416,Здание Свердловского государственного академического театра драмы,Здание Свердловского государственного академического театра драмы где работали выдающиеся деятели театрального искусства,ул. Вайнера д. 10
56.839144,60.59442,Дом жилой,Дом жилой,ул. Вайнера д. 1
56.839144,60.59442,Дом горсовета № 5. («Дом коммуна»),Дом горсовета № 5. («Дом коммуна»),ул. Вайнера д. 9а
56.833752,60.594483,Дом жилой с лавкой,Дом жилой с лавкой,ул. Малышева д. 29-а
56.835742,60.59469,Доходный дом купца Е.Е. Емельянова,Доходный дом купца Е.Е. Емельянова,ул. Вайнера д. 12
56.835215,60.59486,Дом жилой с магазином (дом Телегиных),Дом жилой с магазином (дом Телегиных),ул. Попова д. 1 
56.838312,60.59504,Каменный дом,Каменный дом как образец городского жилищного строительства,пр. Ленина д. 25
56.838312,60.59504,Дом,Дом построенный в псевдо-готическом стиле,пр. Ленина д. 25
56.838312,60.59504,Уличный фасад торгового дома купца А.Н. Захо,Уличный фасад торгового дома купца А.Н. Захо,пр. Ленина д. 25
56.833014,60.595372,Банк Русско-Азиатский,Банк Русско-Азиатский,ул. Малышева д. 32 
56.832772,60.595741,Доходный дом Хребтовой,Доходный дом Хребтовой,ул. Вайнера д. 26
56.832363,60.595849,Дом мещанина Н.В. Лазарева,Дом мещанина Н.В. Лазарева,ул. Вайнера д. 30  
56.840035,60.595866,Клуб совторгслужащих,Клуб совторгслужащих,ул. Володарского д. 9
56.826562,60.595911,Церковь Николая Чудотворца ,Церковь Николая Чудотворца ,ул. Куйбышева д. 39
56.830807,60.596226,Усадьба мещанина А.Р. Кожурина,Усадьба мещанина А.Р. Кожурина,ул. Вайнера д. 42
56.825577,60.596244,Дом жилой,Дом жилой,ул. Куйбышева д. 24
56.838509,60.597349,Дом жилой,Дом жилой,пр. Ленина д. 29 
56.827803,60.597367,Дом Фофанова С.В.,Дом Фофанова С.В.,ул. Вайнера д. 64 (левый)
56.827803,60.597367,Особняк с элементами классицизма,Особняк с элементами классицизма,ул. Вайнера д. 64 (правый)
56.827803,60.597367,Памятник деревянного зодчества в стиле модерн,Памятник деревянного зодчества в стиле модерн,ул. Вайнера д. 64 (во дворе)
56.838011,60.597465,Комплекс бывшей гостиницы «Россия»,Комплекс бывшей гостиницы «Россия»,ул. Пушкинская д. 3
56.839804,60.597654,Жилой комплекс «2 Дом Советов»,Жилой комплекс «2 Дом Советов»,ул. 8 Марта д. 2
56.837165,60.597663,Здание Горсовета,Здание Горсовета,пр. Ленина д. 24а
56.826808,60.597735,Доходный дом М.М. Денисова ,Доходный дом М.М. Денисова ,ул. Вайнера д. 72
56.839474,60.597744,Дом Уралстройкоопхоза,Дом Уралстройкоопхоза,ул. 8 Марта д. 4в
56.838666,60.597986,Первый дом Е.М. Ошуркова,Первый дом Е.М. Ошуркова,ул. Чапаева д. 8
56.834855,60.598157,Здание Госстраха,Здание Госстраха,пер. Банковский д. 9
56.827626,60.598292,Жилой дом,Жилой дом,ул. Вайнера д. 51
56.827513,60.598319,Дом,Дом в котором жил видный революционер Н.Н. Замятин (Батурин) (Дом мещанина В.В. Комиссарова),ул. Вайнера д. 53
56.8407,60.598364,Дом жилой (Дом старых большевиков),Дом жилой (Дом старых большевиков),ул. 8 Марта д. 1
56.840114,60.598543,Дом купца О.К. Козицына,Дом купца О.К. Козицына,ул. 8 Марта д. 3 
56.834245,60.598777,Сберкасса,Сберкасса,ул. Малышева д. 31-в
56.839528,60.598795,Здание УНИХИМа,Здание УНИХИМа,ул. 8 Марта д. 5
56.830871,60.599064,Усадьба купца Ваганова,Усадьба купца Ваганова,ул. Радищева д. 6-8
56.833772,60.599118,Дом контор,Дом контор,ул. Малышева д. 42 
56.835077,60.599226,Торговые ряды (Мытный двор),Торговые ряды (Мытный двор),ул. 8 Марта 8-д
56.832565,60.599424,Дом жилой,Дом жилой,ул. 8 Марта д. 16
56.832565,60.599424,Лавка,Лавка,ул. 8 Марта д. 16
56.837593,60.599639,Здание Консистории,Здание Консистории,пр. Ленина д. 26
56.832063,60.599882,Особняк с элементами неоготики,Особняк с элементами неоготики,ул. 8 Марта д. 20
56.832063,60.599882,Лавка,Лавка,ул. 8 Марта д. 20
56.831758,60.600017,Дом купца Соснина,Дом купца Соснина,ул. 8 Марта д. 22
56.838519,60.600026,Здание мужской гимназии,Здание мужской гимназии где были созданы первые революционные и марксистские кружки на Урале,пр. Ленина д. 33
56.84102,60.600026,Дом Главного начальника,Дом Главного начальника,набережная Рабочей молодежи д. 3
56.831576,60.60034,Дом Бухонина И.Л. и лавка,Дом Бухонина И.Л. и лавка,ул. 8 Марта д. 24
56.844476,60.600412,Спортивный комплекс «Динамо»,Спортивный комплекс «Динамо»,ул. Еремина д. 12
56.831029,60.600547,Доходный дом купца Е.И. Первушина,Доходный дом купца Е.И. Первушина,ул. 8 Марта д. 28
56.833225,60.600556,Дом жилой,Дом жилой,ул. 8 Марта д. 21
56.833314,60.60061,Дом жилой с лавкой на первом этаже,Дом жилой с лавкой на первом этаже,ул. 8 Марта д. 19
56.833314,60.60061,Магазин,Магазин,ул. 8 Марта д. 19б
56.832915,60.600663,Дом Сырейщикова Н.Ф. ,Дом Сырейщикова Н.Ф. ,ул. 8 Марта д. 23
56.832915,60.600663,Две лавки,Две лавки,ул. 8 Марта д. 23
56.832659,60.600681,Дом Рязанова И.Д.,Дом Рязанова И.Д.,ул. 8 Марта д. 25
56.829428,60.600825,Дом крестьянина  им. В.И. Ленина ,Дом крестьянина  им. В.И. Ленина ,ул. 8 Марта д. 36
56.830177,60.600861,Дом купца И.М. Белинькова,Дом купца И.М. Белинькова,ул. 8 Марта д. 32
56.829773,60.600888,Дом мещанки А.С. Калашниковой,Дом мещанки А.С. Калашниковой,ул. 8 Марта д. 34
56.832142,60.600933,Дом жилой,Дом жилой,ул. 8 Марта д. 29
56.831807,60.600978,Дом Яковлева В.А.,Дом Яковлева В.А.,ул. 8 Марта д. 31
56.834831,60.601059,Дом обороны,Дом обороны,ул. Малышева д. 31-д
56.832477,60.601086,Лавка,Лавка,ул. 8 Марта д. 27
56.831502,60.601095,Дом мещанки Е.Ф. Погорельцевой,Дом мещанки Е.Ф. Погорельцевой,ул. 8 Марта д. 33
56.831664,60.601131,Лавка,Лавка,ул. 8 Марта д. 31в
56.820838,60.601319,Комплекс зданий Ново-Тихвинского монастыря ,Комплекс зданий Ново-Тихвинского монастыря ,ул. Декабристов д. 87
56.833619,60.601328,Дом купца Н.А. Грачева,Дом купца Н.А. Грачева,ул. Чернышевского д. 2
56.855713,60.602253,Транспортная контора О.П. Карповой,Транспортная контора О.П. Карповой,ул. Челюскинцев д. 100
56.855285,60.602253,Дворец культуры железнодорожников с северным блоком,Дворец культуры железнодорожников с северным блоком,ул. Челюскинцев д. 102 
56.832649,60.602253,Особняк И.М. Федорова,Особняк И.М. Федорова,ул. Чернышевского д. 9
